 time                     v(acsrc)                 v(acn)                   i(Vac)                   v(load)                  v(vb)                    i(Lboost)                v(vd)                    v(sw)                    v(gate)                  v(q)                     v(en)                    v(fault)                 v(vcomp)                 v(icomp)                
 3.54742418190650960e-09  1.45294733535744348e-04 -8.16606478239087757e-05 -6.20787979866809902e-06  2.23149238790392108e-33  1.17446967806731821e-23  1.73300632406583786e-14  1.08744378651804928e-19  2.39834949434844880e-14  2.20704942146580641e-16  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61947355507288176e-288  3.91572198758873974e-02 
 4.40338943751328251e-09  1.73250149509186020e-04 -1.08467761239405770e-04 -6.31966085497232639e-06  4.90013959801978279e-33  2.57902084155305747e-23  3.91623901324977523e-14  3.08735546571760593e-19  6.82978447137926427e-14  6.27762146495710822e-16  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61946978293301899e-288  4.85289517598194303e-02 
 5.55343375796491910e-09  2.10328455022383267e-04 -1.44966432694309670e-04 -6.37575947547814551e-06  1.24266773545545910e-32  6.54035650363982167e-23  9.13997570542025130e-14  9.30295869912476616e-19  2.05854109343893966e-13  1.88892389008083105e-15  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61946471482558734e-288  6.10737997243741559e-02 
 7.22743060234440927e-09  2.63983434964602337e-04 -1.98409609817092091e-04 -6.39552829446359081e-06  4.02410445426356624e-32  2.11794971317270859e-22  2.31582681938257327e-13  3.16797236305286782e-18  7.01057295177953951e-13  6.41615902439845638e-15  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61945733773214787e-288  7.92387964337843559e-02 
 9.94183970694615404e-09  3.50837548711668823e-04 -2.85216643400550693e-04 -6.39807458783863379e-06  1.92666457953993330e-31  1.01403398942421039e-21  6.86225217805544485e-13  1.34594337543996047e-17  2.98268020862530435e-12  2.71746784445337188e-14  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61944537569785680e-288  1.08455418179309551e-01 
 1.50064090709550072e-08  5.12874233696654011e-04 -4.47198517369166385e-04 -6.39764150471913706e-06  1.67644558515850252e-30  8.82339781830014421e-21  2.66295672060542520e-12  8.32289309864847185e-17  1.85165931992964172e-11  1.67166826848272721e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61942305690760477e-288  1.62190072482164882e-01 
 1.96329325065177443e-08  6.60910409871163932e-04 -5.95155810490171277e-04 -6.39783103762413263e-06  6.22741056836668472e-30  3.27758451028941735e-20  6.21827750553757415e-12  2.51632922283596398e-16  5.61451599812222495e-11  5.03643591597871146e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61940266861373438e-288  2.10403641121875984e-01 
 2.00000000000000004e-08  6.72655884835606237e-04 -6.06894401341879727e-04 -6.39781628371596800e-06  6.78709034697587762e-30  3.57215281487653934e-20  6.58593745987460250e-12  2.70871385213562888e-16  6.04492929318224371e-11  5.42026020396904571e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61940105101421444e-288  2.14193546928054562e-01 
 2.01000000000000013e-08  6.75855715475573698e-04 -6.10092322132677533e-04 -6.39781331795465091e-06  6.94823475754300888e-30  3.65696566255956534e-20  6.68912916230625487e-12  2.76346339509020627e-16  6.16744335953273139e-11  5.52946437016633541e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61940061033256494e-288  2.15224945096537307e-01 
 2.02999999999999998e-08  6.82255394852498672e-04 -6.16488145617277673e-04 -6.39780794253145407e-06  7.27690876028175659e-30  3.82995197982335265e-20  6.89768395564332988e-12  2.87466349063611881e-16  6.41629009229032794e-11  5.75124040391060950e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61939972896935198e-288  2.17286977717717239e-01 
 2.07000000000000001e-08  6.95054828684942678e-04 -6.29279717507861560e-04 -6.39779998389163052e-06  7.97374939227769501e-30  4.19671020725931998e-20  7.32795665410232176e-12  3.10746138943580723e-16  6.93738633667458168e-11  6.21542263195305373e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61939796624342913e-288  2.21406464057143260e-01 
 2.09999999999999994e-08  7.04654467078594748e-04 -6.38873333406460623e-04 -6.39779593866870652e-06  8.53224836414868132e-30  4.49065703461568880e-20  7.66232629181204245e-12  3.29139535964254902e-16  7.34921566765474043e-11  6.58206694998527746e-13  0.00000000000000000e+00  1.40779337255100529e-19  0.00000000000000000e+00 -4.61939664419942848e-288  2.24492075979345174e-01 
