HEADER  time                     v(acsrc)                 v(acn)                   i(Vac)                   v(load)                  v(vb)                    i(Lboost)                v(vd)                    v(sw)                    v(gate)                  v(q)                     v(en)                    v(fault)                 v(vcomp)                 v(icomp)                
FIRST_NONINCREASING previous_line=9736224 previous_row=9736223 previous_time_text=2.56990362212805523e-01 previous_time_f64=2.56990362212805523168e-1 previous_bits=0x3fd07287b445d61f current_line=9736225 current_row=9736224 current_time_text=2.56990362212805523e-01 current_time_f64=2.56990362212805523168e-1 current_bits=0x3fd07287b445d61f delta_f64=0.00000000000000000000e0 ulp_current=5.55111512312578270212e-17 ulp_previous=5.55111512312578270212e-17
BEFORE32
line=9736239 row=9736238 time_text=2.56990362213418366e-01 time_f64=2.56990362213418366277e-1 bits=0x3fd07287b446013f dt_from_prev=3.06421554796543205157e-13 raw= 2.56990362213418366e-01  8.12836541200624509e+01 -1.01244672960777393e+00 -6.72488862194670478e+00  3.19547249255059626e+02  3.19572476669474440e+02  6.72488037264920724e+00  3.19678186416884216e+02  3.20956648204101953e+02 -7.71467126662341177e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065864515641e+00  3.12790255056554267e+00 
line=9736240 row=9736239 time_text=2.56990362214031265e-01 time_f64=2.56990362214031264898e-1 bits=0x3fd07287b4462c60 dt_from_prev=6.12898620744317668141e-13 raw= 2.56990362214031265e-01  8.12836541070689123e+01 -1.01244670830701011e+00 -6.72488779535357839e+00  3.19547249256527209e+02  3.19572476670942137e+02  6.72487954605551685e+00  3.19678186406872157e+02  3.20956648182129868e+02 -7.71145652710168138e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065865013820e+00  3.12790254469921614e+00 
line=9736241 row=9736240 time_text=2.56990362215257007e-01 time_f64=2.56990362215257006628e-1 bits=0x3fd07287b44682a1 dt_from_prev=1.22574173033740407845e-12 raw= 2.56990362215257007e-01  8.12836540810880592e+01 -1.01244666570561037e+00 -6.72488614217208536e+00  3.19547249259462603e+02  3.19572476673877816e+02  6.72487789286813165e+00  3.19678186386848267e+02  3.20956648139507536e+02 -7.69824926608871826e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065866010401e+00  3.12790253296655063e+00 
line=9736242 row=9736241 time_text=2.56990362217708490e-01 time_f64=2.56990362217708490089e-1 bits=0x3fd07287b4472f23 dt_from_prev=2.45148346067480815691e-12 raw= 2.56990362217708490e-01  8.12836540291262253e+01 -1.01244658050291036e+00 -6.72488283579335633e+00  3.19547249265333676e+02  3.19572476679749343e+02  6.72487458649337455e+00  3.19678186346800601e+02  3.20956648058571147e+02 -7.64473539369776690e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065868003651e+00  3.12790250950116633e+00 
line=9736243 row=9736242 time_text=2.56990362222611513e-01 time_f64=2.56990362222611512522e-1 bits=0x3fd07287b4488828 dt_from_prev=4.90302243250084757165e-12 raw= 2.56990362222611513e-01  8.12836539252005963e+01 -1.01244641009738245e+00 -6.72487622304731758e+00  3.19547249277075480e+02  3.19572476691492056e+02  6.72486797374391010e+00  3.19678186266705609e+02  3.20956647908441767e+02 -7.42938280297447038e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065871989840e+00  3.12790246257018900e+00 
line=9736244 row=9736243 time_text=2.56990362232417502e-01 time_f64=2.56990362232417501875e-1 bits=0x3fd07287b44b3a31 dt_from_prev=9.80598935385046388546e-12 raw= 2.56990362232417502e-01  8.12836537173513705e+01 -1.01244606928638348e+00 -6.72486299755157457e+00  3.19547249300559201e+02  3.19572476714977654e+02  6.72485474824516505e+00  3.19678186106517444e+02  3.20956647631302303e+02 -6.56577306342192755e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065879962218e+00  3.12790236870739990e+00 
line=9736245 row=9736244 time_text=2.56990362252029536e-01 time_f64=2.56990362252029536094e-1 bits=0x3fd07287b4509e44 dt_from_prev=1.96120342188521590288e-11 raw= 2.56990362252029536e-01  8.12836533016492666e+01 -1.01244538766383130e+00 -6.72483654654905205e+00  3.19547249347526133e+02  3.19572476761948280e+02  6.72482829724840681e+00  3.19678185786148674e+02  3.20956647102620991e+02 -3.10894684695375391e-06  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065895907064e+00  3.12790218097848260e+00 
line=9736246 row=9736245 time_text=2.56990362291253549e-01 time_f64=2.56990362291253549021e-1 bits=0x3fd07287b45b6669 dt_from_prev=3.92240129265530867997e-11 raw= 2.56990362291253549e-01  8.12836524702509564e+01 -1.01244402441702164e+00 -6.72478364456111599e+00  3.19547249441459599e+02  3.19572476855889136e+02  6.72477539525782753e+00  3.19678185145444388e+02  3.20956646053263398e+02  1.07111302234402664e-05  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065927796444e+00  3.12790180550728580e+00 
line=9736247 row=9736246 time_text=2.56990362369701630e-01 time_f64=2.56990362369701630385e-1 bits=0x3fd07287b470f6b4 dt_from_prev=7.84480813642574048572e-11 raw= 2.56990362369701630e-01  8.12836508074591109e+01 -1.01244129791648163e+00 -6.72467784058387785e+00  3.19547249629324369e+02  3.19572477043768743e+02  6.72466959128841602e+00  3.19678183864168716e+02  3.20956643949573902e+02  6.58878385105035320e-05  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435065991575248e+00  3.12790105451144385e+00 
line=9736248 row=9736247 time_text=2.56990362526597793e-01 time_f64=2.56990362526597793114e-1 bits=0x3fd07287b49c174a dt_from_prev=1.56896162728514809714e-10 raw= 2.56990362526597793e-01  8.12836474819002746e+01 -1.01243584488821625e+00 -6.72446623269786681e+00  3.19547250005044077e+02  3.19572477419518123e+02  6.72445798339658563e+00  3.19678181302142889e+02  3.20956639731462928e+02  2.85680857496976544e-04  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435066119132902e+00  3.12789955230595895e+00 
line=9736249 row=9736248 time_text=2.56990362721495724e-01 time_f64=2.56990362721495724241e-1 bits=0x3fd07287b4d1aa03 dt_from_prev=1.94897931127258061679e-10 raw= 2.56990362721495724e-01  8.12836433509112197e+01 -1.01242907103070934e+00 -6.72420337135463164e+00  3.19547250471747759e+02  3.19572477886258639e+02  6.72419512205448289e+00  3.19678178120534483e+02  3.20956634469126300e+02  7.60108056675866915e-04  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435066277586596e+00  3.12789768585435413e+00 
line=9736250 row=9736249 time_text=2.56990362914567005e-01 time_f64=2.56990362914567005426e-1 bits=0x3fd07287b506bc32 dt_from_prev=1.93071281184842291623e-10 raw= 2.56990362914567005e-01  8.12836392586969509e+01 -1.01242236060382140e+00 -6.72394297372107808e+00  3.19547250934056365e+02  3.19572478348603738e+02  6.72393472441895046e+00  3.19678174969785061e+02  3.20956629232917976e+02  1.44759510128709469e-03  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435066434555257e+00  3.12789583646194602e+00 
line=9736251 row=9736250 time_text=2.56990363107784892e-01 time_f64=2.56990363107784891561e-1 bits=0x3fd07287b53bd8b2 dt_from_prev=1.93217886135244043544e-10 raw= 2.56990363107784892e-01  8.12836351634274195e+01 -1.01241564502728920e+00 -6.72368237851423522e+00  3.19547251396695003e+02  3.19572478811278927e+02  6.72367412921839147e+00  3.19678171817663952e+02  3.20956623968980409e+02  2.34957693748228096e-03  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435066591643066e+00  3.12789398523355411e+00 
line=9736252 row=9736251 time_text=2.56990363344460571e-01 time_f64=2.56990363344460570616e-1 bits=0x3fd07287b57ce744 dt_from_prev=2.36675679055053933553e-10 raw= 2.56990363344460571e-01  8.12836301471432989e+01 -1.01240741893342090e+00 -6.72336317138328265e+00  3.19547251963360338e+02  3.19572479377988998e+02  6.72335492208142860e+00  3.19678167957946073e+02  3.20956617490103270e+02  3.74200716589874732e-03  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435066784062391e+00  3.12789171704490432e+00 
line=9736253 row=9736252 time_text=2.56990363817811929e-01 time_f64=2.56990363817811928726e-1 bits=0x3fd07287b5ff0468 dt_from_prev=4.73351358110107867105e-10 raw= 2.56990363817811929e-01  8.12836201148248279e+01 -1.01239096649395321e+00 -6.72272475753154097e+00  3.19547253096597728e+02  3.19572480511315860e+02  6.72271650823588018e+00  3.19678160242900958e+02  3.20956604430089783e+02  7.45618742563367541e-03  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435067168900952e+00  3.12788717872160937e+00 
line=9736254 row=9736253 time_text=2.56990364563701057e-01 time_f64=2.56990364563701056966e-1 bits=0x3fd07287b6cc0bb0 dt_from_prev=7.45889128239696219680e-10 raw= 2.56990364563701057e-01  8.12836043069515881e+01 -1.01236504068329225e+00 -6.72171877034118381e+00  3.19547254882057416e+02  3.19572482296916462e+02  6.72171052104223943e+00  3.19678148097233873e+02  3.20956583583424788e+02  1.57434373505380837e-02  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435067775314849e+00  3.12788002213817817e+00 
line=9736255 row=9736254 time_text=2.56990365479206895e-01 time_f64=2.56990365479206894772e-1 bits=0x3fd07287b7c7b2af dt_from_prev=9.15505837806307454230e-10 raw= 2.56990365479206895e-01  8.12835849054666824e+01 -1.01233321815163890e+00 -6.72048402152159863e+00  3.19547257073111666e+02  3.19572484488143743e+02  6.72047577223042758e+00  3.19678133207620135e+02  3.20956557566006722e+02  2.98042571772712851e-02  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435068519628526e+00  3.12787122932647277e+00 
line=9736256 row=9736255 time_text=2.56990366657097513e-01 time_f64=2.56990366657097513148e-1 bits=0x3fd07287b90b795e dt_from_prev=1.17789061837569875024e-9 raw= 2.56990366657097513e-01  8.12835599453275677e+01 -1.01229227340955674e+00 -6.71889539577686445e+00  3.19547259891440035e+02  3.19572487306694597e+02  6.71888714648273933e+00  3.19678114077510486e+02  3.20956523433312043e+02  5.38085665069018976e-02  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435069477263298e+00  3.12785990221109378e+00 
line=9736257 row=9736256 time_text=2.56990368058126195e-01 time_f64=2.56990368058126195105e-1 bits=0x3fd07287ba8c95ff dt_from_prev=1.40102868195768337500e-9 raw= 2.56990368058126195e-01  8.12835302594579474e+01 -1.01224356944416627e+00 -6.71700582747396524e+00  3.19547263242667952e+02  3.19572490658187064e+02  6.71699757818505994e+00  3.19678091358993584e+02  3.20956481931405506e+02  9.03780100079606824e-02  5.00000000000000000e+00  5.00000000000000000e+00  0.00000000000000000e+00  3.16435070616311132e+00  3.12784640838363126e+00 
