time_s v_ac_v i_ac_a v_load_v i_load_a v_b_v i_l_a v_d_v v_ds_v v_gs_v armed on
2.32625802340693880e-5 1.48826298278953795e0 4.45405812616872510e-5 4.95861787259678945e-18 2.60979888031409979e-20 2.60979888080996165e-8 3.57745187161771146e-5 1.28838234316957936e-7 6.65242076085645340e-1 8.37378994502713042e-5 0.00000000000000000e0 0.00000000000000000e0
2.32677002340693633e-5 1.48859053506374117e0 4.45450564185989606e-5 4.96159472041300957e-18 2.61136564232263650e-20 2.61136564281879639e-8 3.57807686730600308e-5 1.29001626197295837e-7 6.65559179918658428e-1 8.37173873781375680e-5 0.00000000000000000e0 0.00000000000000000e0
2.32779402340693173e-5 1.48924563959550893e0 4.45541467435361938e-5 4.96756136206819147e-18 2.61450598003589020e-20 2.61450598053264635e-8 3.57934389640860354e-5 1.29332450430428343e-7 6.66193090395561072e-1 8.36758107954960103e-5 0.00000000000000000e0 0.00000000000000000e0
2.32984202340692220e-5 1.49055584859245327e0 4.45729012232831678e-5 4.97954759741350450e-18 2.62081452495447591e-20 2.62081452545243103e-8 3.58194765934711061e-5 1.30010575343235464e-7 6.67459698268859314e-1 8.35904199983310807e-5 0.00000000000000000e0 0.00000000000000000e0
2.33393802340690346e-5 1.49317626631970635e0 4.46128147326696478e-5 5.00374154978385498e-18 2.63354818409676590e-20 2.63354818459714016e-8 3.58744653134963884e-5 1.31435322859310282e-7 6.69987861459878320e-1 8.34104504816174521e-5 0.00000000000000000e0 0.00000000000000000e0
2.34213002340686600e-5 1.49841710070548162e0 4.47031738917136323e-5 5.05309834313503255e-18 2.65952544375528042e-20 2.65952544426059021e-8 3.59971183776188860e-5 1.34580767836073963e-7 6.75022281703575144e-1 8.30116549675623315e-5 0.00000000000000000e0 0.00000000000000000e0
2.35851402340679106e-5 1.50889876518461263e0 4.49339709887031091e-5 5.15644987406238400e-18 2.71392098634862316e-20 2.71392098686426829e-8 3.63018689720750727e-5 1.42251001435985961e-7 6.84988272232772255e-1 8.20388537170178720e-5 0.00000000000000000e0 0.00000000000000000e0
2.38285491415431167e-5 1.52447084011136891e0 4.54369505014096120e-5 5.32509673625625339e-18 2.80268249276644916e-20 2.80268249329895896e-8 3.69415778737414437e-5 1.57957082388958002e-7 6.99469184227874075e-1 8.00642820581669003e-5 0.00000000000000000e0 0.00000000000000000e0
2.41158364315714848e-5 1.54285001624563112e0 4.63774543921768867e-5 5.55757526689344371e-18 2.92503961415444397e-20 2.92503961471020160e-8 3.80958167610006299e-5 1.85518727565668452e-7 7.15870496576814674e-1 7.66733923410610501e-5 0.00000000000000000e0 0.00000000000000000e0
2.43776520773421658e-5 1.55959963068657759e0 4.77022838278884365e-5 5.81503770780599871e-18 3.06054616200315698e-20 3.06054616258466115e-8 3.96762769272860318e-5 2.22130871068950733e-7 7.29926058420756640e-1 7.23281886785802629e-5 0.00000000000000000e0 0.00000000000000000e0
2.46564469352679585e-5 1.57743547082632607e0 4.98119439957811494e-5 6.15859205612704720e-18 3.24136424006686690e-20 3.24136424068272643e-8 4.21279756649998871e-5 2.76717611296737527e-7 7.43656048295339489e-1 6.62683824961752459e-5 0.00000000000000000e0 0.00000000000000000e0
2.49458112034713486e-5 1.59594746824844491e0 5.30251113610713531e-5 6.61893761202234121e-18 3.48365137474860085e-20 3.48365137541049459e-8 4.57482197671274594e-5 3.53193765251430825e-7 7.56292143940070938e-1 5.86734798683602026e-5 0.00000000000000000e0 0.00000000000000000e0
2.51997844160057665e-5 1.61219531722637122e0 5.69072581158014401e-5 7.13485258862599564e-18 3.75518557296105040e-20 3.75518557367453610e-8 4.99986528760087669e-5 4.37649907843673970e-7 7.65931919460428268e-1 5.15085137676180710e-5 0.00000000000000000e0 0.00000000000000000e0
2.54185352729378170e-5 1.62618981626957471e0 6.11718165128838365e-5 7.68053921219681762e-18 4.04238905905095676e-20 4.04238905981901090e-8 5.45516593628309228e-5 5.22601223605118402e-7 7.73198525232353440e-1 4.56013675111271140e-5 0.00000000000000000e0 0.00000000000000000e0
2.56827283095746931e-5 1.64309144592743461e0 6.75639316474185847e-5 8.48451408811786690e-18 4.46553373058835079e-20 4.46553373143680232e-8 6.12251874735456639e-5 6.38776155347050927e-7 7.80892336827787137e-1 3.94350027305338211e-5 0.00000000000000000e0 0.00000000000000000e0
2.59290419872601740e-5 1.65884923702946385e0 7.48095652167712899e-5 9.39276882776044692e-18 4.94356254092655105e-20 4.94356254186582794e-8 6.86611683872596332e-5 7.59476141686401883e-7 7.87237249784368487e-1 3.50039575129803185e-5 0.00000000000000000e0 0.00000000000000000e0
2.62401224563011175e-5 1.67875042990824808e0 8.58053592294183431e-5 1.07846572942077349e-17 5.67613541800407056e-20 5.67613541908253675e-8 7.98087025766651322e-5 9.29223490432860107e-7 7.94509957261315569e-1 3.12785739265159052e-5 0.00000000000000000e0 0.00000000000000000e0
2.64479170912173554e-5 1.69204395851022626e0 9.43455246413815729e-5 1.18801022415004765e-17 6.25268539026340924e-20 6.25268539145141935e-8 8.83986660000504949e-5 1.05459480240587492e-6 7.99061534105629301e-1 2.97246549820271641e-5 0.00000000000000000e0 0.00000000000000000e0
2.66631985290373957e-5 1.70581643957758367e0 1.04248486456626210e-4 1.31700867336050395e-17 6.93162459663423161e-20 6.93162459795124062e-8 9.83418138970372491e-5 1.19654300724403924e-6 8.03619447853365920e-1 2.86214662879930662e-5 0.00000000000000000e0 0.00000000000000000e0
2.69431420631502478e-5 1.72372561670785163e0 1.18865317818572791e-4 1.51097003238284237e-17 7.95247385464653883e-20 7.95247385615750966e-8 1.12990966284145147e-4 1.40281942419453878e-6 8.09375484622861574e-1 2.76255960853481758e-5 0.00000000000000000e0 0.00000000000000000e0
2.72112864453990310e-5 1.74087993396903440e0 1.34865546929763269e-4 1.72774431268702707e-17 9.09339111940540567e-20 9.09339112113314979e-8 1.29006364522210219e-4 1.62689521427010911e-6 8.14743085578032100e-1 2.69054282675696492e-5 0.00000000000000000e0 0.00000000000000000e0
2.75575911091518273e-5 1.76303446488233817e0 1.58769398605373979e-4 2.05953803858721880e-17 1.08396738873011521e-19 1.08396738893606899e-7 1.52926605541780434e-4 1.96106474921060255e-6 8.21494719018089681e-1 2.61109244126080614e-5 0.00000000000000000e0 0.00000000000000000e0
2.79758788580693367e-5 1.78979400913967979e0 1.93184427631054589e-4 2.55165111906774096e-17 1.34297427319354797e-19 1.34297427344871306e-7 1.87350146615553628e-4 2.44269199661836635e-6 8.29404420064470016e-1 2.52567545649376834e-5 0.00000000000000000e0 0.00000000000000000e0
2.84758788580693353e-5 1.82178095523869521e0 2.43564464126100333e-4 3.29882699399852784e-17 1.73622473368343577e-19 1.73622473401331847e-7 2.37733531903775781e-4 3.15050250050014703e-6 8.38529444829958837e-1 2.43013407241357037e-5 0.00000000000000000e0 0.00000000000000000e0
2.89758788580693339e-5 1.85376783660878508e0 3.05690613490172680e-4 4.25742562692559085e-17 2.24075032996083750e-19 2.24075033038657988e-7 2.99854917343074284e-4 4.02800720854443901e-6 8.47305555970289004e-1 2.33694408057450171e-5 0.00000000000000000e0 0.00000000000000000e0
2.94758788580693325e-5 1.88575465211343629e0 3.81508165798960519e-4 5.47622431780641012e-17 2.88222332516126861e-19 2.88222332570889101e-7 3.75669867042201569e-4 5.10567518530602048e-6 8.55741542812329281e-1 2.24611617963625870e-5 0.00000000000000000e0 0.00000000000000000e0
2.99758788580693311e-5 1.91774140061613863e0 4.73050754413950614e-4 7.01211694678607047e-17 3.69058786672951080e-19 3.69058786743072293e-7 4.67206855720356566e-4 6.41601313260910124e-6 8.63843482897618475e-1 2.15672944653179625e-5 0.00000000000000000e0 0.00000000000000000e0
3.04758788580693297e-5 1.94972808098038475e0 5.82384524564716344e-4 8.93047735514708592e-17 4.70025123955109787e-19 4.70025124044414571e-7 5.76539520956979314e-4 7.99293405929443473e-6 8.71612943865527345e-1 2.06749825516079792e-5 0.00000000000000000e0 0.00000000000000000e0
3.09758788580693283e-5 1.98171469206967044e0 7.11596635059486005e-4 1.13053474279338732e-16 5.95018285680730195e-19 5.95018285793783655e-7 7.05752159590632296e-4 9.87117763087560590e-6 8.79054124873928089e-1 1.97964783439183608e-5 0.00000000000000000e0 0.00000000000000000e0
3.09810536454258840e-5 1.98204573952478302e0 7.13052325161278588e-4 1.13325203148814809e-16 5.96448437625341066e-19 5.96448437738666270e-7 7.07198884786238769e-4 9.89228790773247470e-6 8.79129295103309505e-1 1.97861871093375487e-5 0.00000000000000000e0 0.00000000000000000e0
3.09811536454258842e-5 1.98205213683985049e0 7.13080597579018871e-4 1.13330459943588680e-16 5.96476104966256168e-19 5.96476105079586644e-7 7.07226865771165190e-4 9.89269627262774394e-6 8.79130744828617749e-1 1.97859651638247923e-5 0.00000000000000000e0 0.00000000000000000e0
3.09813536454258846e-5 1.98206493146997675e0 7.13137067299474126e-4 1.13340973963700847e-16 5.96531441914214991e-19 5.96531442027556045e-7 7.07282829524708088e-4 9.89351302871825392e-6 8.79133644278241366e-1 1.97855215743590956e-5 0.00000000000000000e0 0.00000000000000000e0
3.09817536454258855e-5 1.98209052073019598e0 7.13249644059388288e-4 1.13362004587474844e-16 5.96642129407762341e-19 5.96642129521124389e-7 7.07394767733903981e-4 9.89514669872813082e-6 8.79139443170626533e-1 1.97846361933490891e-5 0.00000000000000000e0 0.00000000000000000e0
3.09820536454258861e-5 1.98210971267533065e0 7.13333840548280307e-4 1.13377779816089663e-16 5.96725156926787736e-19 5.96725157040165487e-7 7.07478730754903954e-4 9.89637208937167350e-6 8.79143792332887863e-1 1.97839737179886247e-5 0.00000000000000000e0 0.00000000000000000e0
3.09821336454258850e-5 1.98211483052736215e0 7.13356264597120315e-4 1.13381986939930813e-16 5.96747299683846400e-19 5.96747299797228458e-7 7.07501122534691081e-4 9.89669888442270017e-6 8.79144952108157129e-1 1.97837973297395997e-5 0.00000000000000000e0 0.00000000000000000e0
3.09822936454258826e-5 1.98212506623141960e0 7.13401098054067262e-4 1.13390401463257927e-16 5.96791586648725925e-19 5.96791586762116328e-7 7.07545907235644753e-4 9.89735249137305705e-6 8.79147271657586327e-1 1.97834447403098703e-5 0.00000000000000000e0 0.00000000000000000e0
3.09826136454258847e-5 1.98214553763951407e0 7.13490692924256820e-4 1.13407232163864429e-16 5.96880169283496983e-19 5.96880169396904193e-7 7.07635483485385595e-4 9.89865980638006017e-6 8.79151910749284782e-1 1.97827406776806109e-5 0.00000000000000000e0 0.00000000000000000e0
3.09832536454258888e-5 1.98218648045561596e0 7.13669706490449585e-4 1.13440900181722675e-16 5.97057369377487781e-19 5.97057369490928662e-7 7.07814663371316181e-4 9.90127484098265538e-6 8.79161188899409640e-1 1.97813369596035768e-5 0.00000000000000000e0 0.00000000000000000e0
3.09845336454258902e-5 1.98226836608747292e0 7.14027495527513878e-4 1.13508262690715271e-16 5.97411908898501409e-19 5.97411909012009647e-7 7.08173132646441232e-4 9.90650652982363388e-6 8.79179745029814441e-1 1.97785466965190580e-5 0.00000000000000000e0 0.00000000000000000e0
3.09870936454258931e-5 1.98243213734980261e0 7.14743337399070811e-4 1.13643093655448013e-16 5.98121545554989543e-19 5.98121545668632619e-7 7.08890508880905294e-4 9.91697639594748863e-6 8.79216856331983099e-1 1.97730314043209215e-5 0.00000000000000000e0 0.00000000000000000e0
3.09922136454259057e-5 1.98275967986892243e0 7.16177466952405695e-4 1.13913179802217169e-16 5.99543051590616665e-19 5.99543051704529855e-7 7.10327010019054885e-4 9.93794215575353649e-6 8.79291073045739391e-1 1.97622364572086088e-5 0.00000000000000000e0 0.00000000000000000e0
3.10020536454258893e-5 1.98338917562711159e0 7.18942196189953364e-4 1.14433842873375771e-16 6.02283383544083027e-19 6.02283383658516878e-7 7.13094323766504654e-4 9.97833363461601621e-6 8.79433673610325206e-1 1.97422179231955566e-5 0.00000000000000000e0 0.00000000000000000e0
3.10021536454258896e-5 1.98339557294158708e0 7.18970347721281655e-4 1.14439145026879718e-16 6.02311289615156434e-19 6.02311289729595550e-7 7.13122491446448593e-4 9.97874478623145885e-6 8.79435122531270208e-1 1.97420190187092031e-5 0.00000000000000000e0 0.00000000000000000e0
3.10023536454258900e-5 1.98340836757053007e0 7.19026652542531508e-4 1.14449749767333943e-16 6.02367104038599719e-19 6.02367104153049473e-7 7.13178828581282980e-4 9.97956711621430597e-6 8.79438020359879835e-1 1.97416213607815933e-5 0.00000000000000000e0 0.00000000000000000e0
3.10027536454258909e-5 1.98343395682838231e0 7.19139274635960390e-4 1.14470961849086426e-16 6.02478746574139101e-19 6.02478746688610082e-7 7.13291513500645337e-4 9.98121193671201540e-6 8.79443815936973738e-1 1.97408269457576360e-5 0.00000000000000000e0 0.00000000000000000e0
3.10030536454258915e-5 1.98345314877174173e0 7.19223752002839944e-4 1.14486873186320977e-16 6.02562490454320906e-19 6.02562490568807767e-7 7.13376036508667666e-4 9.98244569257209756e-6 8.79448162549083423e-1 1.97402319156986211e-5 0.00000000000000000e0 0.00000000000000000e0
3.10031336454258904e-5 1.98345826662329983e0 7.19246281219110273e-4 1.14491116608447064e-16 6.02584824254984553e-19 6.02584824369475628e-7 7.13398577610433729e-4 9.98277471875654223e-6 8.79449321633224979e-1 1.97400733773528735e-5 0.00000000000000000e0 0.00000000000000000e0
3.10032936454258880e-5 1.98346850232641048e0 7.19291340817829195e-4 1.14499603730189912e-16 6.02629493316789014e-19 6.02629493431288640e-7 7.13443660949942041e-4 9.98343278825703207e-6 8.79451639792816708e-1 1.97397563948734141e-5 0.00000000000000000e0 0.00000000000000000e0
3.10036136454258900e-5 1.98348897373261113e0 7.19381467763291482e-4 1.14516579638704870e-16 6.02718840203709865e-19 6.02718840318226481e-7 7.13533834444836064e-4 9.98474903005643576e-6 8.79456276059323749e-1 1.97391229896336398e-5 0.00000000000000000e0 0.00000000000000000e0
3.10042536454258942e-5 1.98352991654492539e0 7.19561752462460902e-4 1.14550538116702696e-16 6.02897569035277359e-19 6.02897569149827901e-7 7.13714208698365505e-4 9.98738192494698151e-6 8.79465548379085416e-1 1.97378583878810975e-5 0.00000000000000000e0 0.00000000000000000e0
3.10055336454258956e-5 1.98361180216920774e0 7.19922443734866135e-4 1.14618481723380371e-16 6.03255166965159866e-19 6.03255167079778335e-7 7.14075066262914314e-4 9.99264936067466445e-6 8.79484092147215457e-1 1.97353377979969277e-5 0.00000000000000000e0 0.00000000000000000e0
3.10080936454258985e-5 1.98377557341638577e0 7.20644306194451190e-4 1.14754475593996804e-16 6.03970924178930519e-19 6.03970924293685002e-7 7.14797217651896378e-4 1.00031908219683465e-5 8.79521176057194820e-1 1.97303293815193595e-5 0.00000000000000000e0 0.00000000000000000e0
3.10132136454259111e-5 1.98410311590519939e0 7.22089911231460491e-4 1.15026890401249278e-16 6.05404686322364611e-19 6.05404686437391521e-7 7.16243265836466860e-4 1.00243001495734416e-5 8.79595328336206794e-1 1.97204312003741444e-5 0.00000000000000000e0 0.00000000000000000e0
3.10234536454259363e-5 1.98475820086064925e0 7.24988444304131008e-4 1.15573431785877375e-16 6.08281219925670397e-19 6.08281220041243857e-7 7.19142348204393142e-4 1.00666247537359833e-5 8.79743563828876529e-1 1.97010269391456299e-5 0.00000000000000000e0 0.00000000000000000e0
3.10439336454259798e-5 1.98606837068280440e0 7.30814071513652408e-4 1.16673389821137092e-16 6.14070472742826783e-19 6.14070472859500224e-7 7.24968504408308729e-4 1.01516999643969468e-5 8.80039719461491954e-1 1.96633191262913594e-5 0.00000000000000000e0 0.00000000000000000e0
3.10848936454260669e-5 1.98868870997186598e0 7.42578211571309765e-4 1.18901034137822441e-16 6.25794916514854935e-19 6.25794916633756072e-7 7.36733237719929619e-4 1.03235681951281337e-5 8.80630602477304847e-1 1.95902841489359858e-5 0.00000000000000000e0 0.00000000000000000e0
3.11668136454262479e-5 1.99392938712680556e0 7.66560065967869519e-4 1.23469073952497125e-16 6.49837231328932252e-19 6.49837231452401318e-7 7.60716307401888164e-4 1.06742625057035636e-5 8.81806211965342479e-1 1.94479795460397014e-5 0.00000000000000000e0 0.00000000000000000e0
3.13306536454266099e-5 2.00441073572645712e0 8.16369567134156426e-4 1.33071142857821861e-16 7.00374436093799300e-19 7.00374436226870379e-7 8.10528654935213405e-4 1.14040866863945700e-5 8.84132316696589537e-1 1.91688702029326244e-5 0.00000000000000000e0 0.00000000000000000e0
3.16583336454273270e-5 2.02537340994489146e0 9.23623050827604430e-4 1.54263258649846857e-16 8.11911887630772977e-19 8.11911887785036209e-7 9.17789471101412239e-4 1.29820781010359691e-5 8.88684827326965188e-1 1.86214466899150103e-5 0.00000000000000000e0 0.00000000000000000e0
3.21583336454273256e-5 2.05735985268318444e0 1.10792247180979686e-3 1.92250548816424127e-16 1.01184499377065323e-18 1.01184499396290392e-6 1.10210356298897022e-3 1.57126751189055071e-5 8.95377846164018165e-1 1.77995104361299820e-5 0.00000000000000000e0 0.00000000000000000e0
3.26583336454273242e-5 2.08934622232229694e0 1.31867776591265695e-3 2.37926185407113807e-16 1.25224308109007272e-18 1.25224308132799885e-6 1.31287783319174200e-3 1.88609025732199889e-5 9.01767527430471172e-1 1.69870797249609149e-5 0.00000000000000000e0 0.00000000000000000e0
3.31583336454273228e-5 2.12133251772573583e0 1.55763035730505095e-3 2.92394318553245188e-16 1.53891746606971146e-18 1.53891746636210599e-6 1.55185801214192606e-3 2.24592818098767712e-5 9.07865368884868129e-1 1.62110853582669341e-5 0.00000000000000000e0 0.00000000000000000e0
3.36583336454273214e-5 2.15331873775700888e0 1.82639071217227666e-3 3.56832260006200308e-16 1.87806452634842266e-18 1.87806452670525501e-6 1.82065067020174723e-3 2.65390513971355282e-5 9.13684913712333402e-1 1.54714191903858245e-5 0.00000000000000000e0 0.00000000000000000e0
3.41583336454273200e-5 2.18530488127962697e0 2.12641676966551785e-3 4.32485231902427632e-16 2.27623806264435603e-18 2.27623806307684116e-6 2.12071683566397717e-3 3.11297606073503163e-5 9.19239091909995421e-1 1.47660574671536068e-5 0.00000000000000000e0 0.00000000000000000e0
3.46583336454273186e-5 2.21729094715710540e0 2.45902766622307922e-3 5.20660406658774202e-16 2.74031792978302210e-18 2.74031793030368278e-6 2.45337213823596315e-3 3.62591154961571188e-5 9.24541489136912586e-1 1.40977272285422839e-5 0.00000000000000000e0 0.00000000000000000e0
3.51583336454273172e-5 2.24927693425295860e0 2.82539140664006538e-3 6.22720804470422334e-16 3.27747791826538055e-18 3.27747791888810188e-6 2.81978720770525168e-3 4.19529686084596010e-5 9.29605358490032230e-1 1.34646069155584306e-5 0.00000000000000000e0 0.00000000000000000e0
3.56583336454273158e-5 2.28126284143070857e0 3.22654038655523223e-3 7.40079236499886904e-16 3.89515387631519432e-18 3.89515387705527385e-6 3.22099105949556199e-3 4.82352975964713931e-5 9.34444008023420647e-1 1.28673465974853541e-5 0.00000000000000000e0 0.00000000000000000e0
3.61583336454273144e-5 2.31324866755387548e0 3.66336469036943058e-3 8.74192363462251724e-16 4.60101243927500869e-18 4.60101244014920135e-6 3.65787611745239981e-3 5.51282450807697363e-5 9.39070154816914915e-1 1.23037848333337854e-5 0.00000000000000000e0 0.00000000000000000e0
3.66583336454273130e-5 2.34523441148598577e0 4.13663001407904574e-3 1.02655495916868771e-15 5.40292083772993564e-18 5.40292083875649017e-6 4.13120485902169002e-3 6.26521623077766439e-5 9.43496212598332162e-1 1.17734525003085555e-5 0.00000000000000000e0 0.00000000000000000e0
3.71583336454273116e-5 2.37722007209056763e0 4.64697403268443665e-3 1.19869443404209266e-15 6.30891807390575054e-18 6.30891807510444540e-6 4.64161713361637557e-3 7.08256903728662288e-5 9.47733881367669895e-1 1.12740604659491972e-5 0.00000000000000000e0 0.00000000000000000e0
3.76583336454273102e-5 2.40920564823115102e0 5.19492498363671729e-3 1.39216566308903957e-15 7.32718770046862863e-18 7.32718770186079478e-6 5.18963813610338887e-3 7.96658383152336547e-5 9.51794385721644876e-1 1.08045935256392710e-5 0.00000000000000000e0 0.00000000000000000e0
3.81583336454273088e-5 2.44119113877127081e0 5.78089936330572485e-3 1.60854613824539012e-15 8.46603230655468429e-18 8.46603230816323152e-6 5.77568644273262002e-3 8.91880817395394675e-5 9.55688212309596441e-1 1.03628205289345230e-5 0.00000000000000000e0 0.00000000000000000e0
3.86583336454273074e-5 2.47317654257446407e0 6.40522011737276742e-3 1.84943145824323585e-15 9.73384978022755651e-18 9.73384978207698793e-6 6.40008213168128445e-3 9.94064536946799593e-5 9.59425315369087262e-1 9.94751999210817092e-6 0.00000000000000000e0 0.00000000000000000e0
3.87265670567823572e-5 2.47754148221580950e0 6.49340492259309343e-3 1.88427524167493984e-15 9.91723811407863134e-18 9.91723811596290619e-6 6.48827696196972118e-3 1.00855492647932888e-4 9.59923334557948205e-1 9.89101682578689041e-6 0.00000000000000000e0 0.00000000000000000e0
3.87266670567823574e-5 2.47754787928541864e0 6.49353469868696465e-3 1.88432666615029508e-15 9.91750876921208004e-18 9.91750877109640597e-6 6.48840674522966395e-3 1.00857626019862901e-4 9.59924062189705496e-1 9.89093280016671218e-6 0.00000000000000000e0 0.00000000000000000e0
3.87268670567823578e-5 2.47756067342462627e0 6.49379423862317395e-3 1.88442951720767480e-15 9.91805009056671020e-18 9.91805009245113967e-6 6.48866631484119449e-3 1.00861892819543417e-4 9.59925517486565183e-1 9.89076517277443090e-6 0.00000000000000000e0 0.00000000000000000e0
3.87272670567823587e-5 2.47758626170299845e0 6.49431327526439617e-3 1.88463523196275482e-15 9.91913279980397256e-18 9.91913280168860762e-6 6.48918547261293725e-3 1.00870426754090983e-4 9.59928428269310352e-1 9.89043235529784129e-6 0.00000000000000000e0 0.00000000000000000e0
3.87275670567823594e-5 2.47760545291174106e0 6.49470253986983437e-3 1.88478952908967709e-15 9.91994488994566870e-18 9.91994489183045819e-6 6.48957485717064752e-3 1.00876827498702510e-4 9.59930611504022147e-1 9.89018470693513283e-6 0.00000000000000000e0 0.00000000000000000e0
3.87276470567823582e-5 2.47761057056739986e0 6.49480634500987364e-3 1.88483067692849490e-15 9.92016145751839360e-18 9.92016145940322534e-6 6.48967869589641214e-3 1.00878534415473970e-4 9.59931193722675991e-1 9.89011898189610295e-6 0.00000000000000000e0 0.00000000000000000e0
3.87278070567823558e-5 2.47762080587871170e0 6.49501395701523876e-3 1.88491297395455533e-15 9.92059459976081820e-18 9.92059460164573191e-6 6.48988637532606737e-3 1.00881948284913727e-4 9.59932358174045319e-1 9.88998773405473013e-6 0.00000000000000000e0 0.00000000000000000e0
3.87281270567823579e-5 2.47764127650130828e0 6.49542919465684321e-3 1.88507757609737918e-15 9.92146092682831128e-18 9.92146092871339014e-6 6.49030174605375130e-3 1.00888776239325151e-4 9.59934687154478050e-1 9.88972638870689977e-6 0.00000000000000000e0 0.00000000000000000e0
3.87287670567823620e-5 2.47768221774639352e0 6.49625973629630593e-3 1.88540681274740195e-15 9.92319375130211590e-18 9.92319375318752189e-6 6.49113253497935524e-3 1.00902433011640518e-4 9.59939345368197694e-1 9.88920775132604836e-6 0.00000000000000000e0 0.00000000000000000e0
3.87300470567823635e-5 2.47776410023613058e0 6.49792109997582301e-3 1.88606541551752109e-15 9.92666008167116317e-18 9.92666008355722858e-6 6.49279430269250266e-3 1.00929750019042866e-4 9.59948662432542732e-1 9.88818314725700970e-6 0.00000000000000000e0 0.00000000000000000e0
3.87326070567823664e-5 2.47792786521387409e0 6.50124482536984516e-3 1.88738313903904252e-15 9.93359546862654028e-18 9.93359547051392278e-6 6.49611859748192456e-3 1.00984397932178929e-4 9.59967297106757433e-1 9.88616569138927565e-6 0.00000000000000000e0 0.00000000000000000e0
3.87377270567823789e-5 2.47825539516243687e0 6.50789561554798723e-3 1.89002065881851097e-15 9.94747715167637327e-18 9.94747715356639364e-6 6.50277022429192764e-3 1.01093749538886770e-4 9.60004560848888855e-1 9.88218422259399007e-6 0.00000000000000000e0 0.00000000000000000e0
3.87475670567823626e-5 2.47888486675640296e0 6.52068907825409383e-3 1.89509740765000983e-15 9.97419688236847338e-18 9.97419688426356983e-6 6.51556519000222670e-3 1.01304118920754935e-4 9.60076139034584330e-1 9.87457167624933393e-6 0.00000000000000000e0 0.00000000000000000e0
3.87476670567823628e-5 2.47889126382527225e0 6.52081917049418536e-3 1.89514905360672394e-15 9.97446870319328313e-18 9.97446870508843304e-6 6.51569529769309864e-3 1.01306258248996158e-4 9.60076866167679621e-1 9.87449432024953062e-6 0.00000000000000000e0 0.00000000000000000e0
3.87478670567823632e-5 2.47890405796300062e0 6.52107935786805371e-3 1.89525234763224006e-15 9.97501235595915764e-18 9.97501235785441149e-6 6.51595551616467993e-3 1.01310536962389148e-4 9.60078320422094955e-1 9.87433960567030550e-6 0.00000000000000000e0 0.00000000000000000e0
3.87482670567823641e-5 2.47892964623841383e0 6.52159975138566494e-3 1.89545894835611014e-15 9.97609972819005300e-18 9.97609973008551364e-6 6.51647597164691211e-3 1.01319094730639630e-4 9.60081228860242275e-1 9.87403016077547895e-6 0.00000000000000000e0 0.00000000000000000e0
3.87485670567823648e-5 2.47894883744493733e0 6.52199006277198734e-3 1.89561390998808557e-15 9.97691531572676618e-18 9.97691531762238002e-6 6.51686632948030291e-3 1.01325513355609713e-4 9.60083410126965964e-1 9.87379806301489558e-6 0.00000000000000000e0 0.00000000000000000e0
3.87486470567823636e-5 2.47895395510000505e0 6.52209414876203653e-3 1.89565523503324003e-15 9.97713281596442068e-18 9.97713281786007776e-6 6.51697042774521031e-3 1.01327225041290847e-4 9.60083991787420987e-1 9.87373616942489738e-6 0.00000000000000000e0 0.00000000000000000e0
3.87488070567823612e-5 2.47896419041013383e0 6.52230232242256847e-3 1.89573788647544511e-15 9.97756782355497461e-18 9.97756782545071264e-6 6.51717862625253701e-3 1.01330648449076546e-4 9.60085155100804499e-1 9.87361238070112582e-6 0.00000000000000000e0 0.00000000000000000e0
3.87491270567823633e-5 2.47898466103036297e0 6.52271868181752978e-3 1.89590319747138616e-15 9.97843788142834874e-18 9.97843788332425218e-6 6.51759503513228439e-3 1.01337495483188857e-4 9.60087481682270427e-1 9.87336479270432946e-6 0.00000000000000000e0 0.00000000000000000e0
3.87497670567823674e-5 2.47902560227071422e0 6.52355144836969103e-3 1.89623385191098216e-15 9.98017816795253754e-18 9.98017816984877241e-6 6.51842790035232506e-3 1.01351190425586879e-4 9.60092134664826902e-1 9.87286958237680000e-6 0.00000000000000000e0 0.00000000000000000e0
3.87510470567823688e-5 2.47910748475098330e0 6.52521717161791415e-3 1.89689529059376395e-15 9.98365942417770427e-18 9.98365942607459968e-6 6.52009382063592144e-3 1.01378583807140899e-4 9.60101439909686216e-1 9.87187903734768539e-6 0.00000000000000000e0 0.00000000000000000e0
3.87536070567823717e-5 2.47927124970978952e0 6.52854937783864386e-3 1.89821868727551242e-15 9.99062466987111735e-18 9.99062467176933793e-6 6.52342642058788974e-3 1.01433384557845680e-4 9.60120047523650211e-1 9.86989750876886282e-6 0.00000000000000000e0 0.00000000000000000e0
3.87587270567823843e-5 2.47959877962047415e0 6.53521682812341353e-3 1.90086755871836304e-15 1.00045660985176995e-17 1.00045661004185691e-5 6.53009465811627866e-3 1.01543042014853768e-4 9.60157251279626256e-1 9.86593305342639151e-6 0.00000000000000000e0 0.00000000000000000e0
3.87689670567824095e-5 2.48025383941412825e0 6.54856387958435704e-3 1.90617362043871327e-15 1.00324927391511223e-17 1.00324927410572966e-5 6.54344328434887032e-3 1.01762580796063769e-4 9.60231612993051264e-1 9.85799978921806299e-6 0.00000000000000000e0 0.00000000000000000e0
