wall_s	sim_s	percent	recent_sim_s_per_wall_s	callbacks	first_invalid	duplicate_count	backwards_count
1477.363021	4.93668050605560349e-1	75.948931	3.187367272239e-4	22367186	false	0	0
1487.466405	4.96661440741264171e-1	76.409452	2.962759767102e-4	22522231	false	0	0
1497.503031	4.99710318748190108e-1	76.878511	3.037751999940e-4	22673876	false	0	0
1507.594383	5.02877460899421092e-1	77.365763	3.138471533664e-4	22825535	true	3	0
1517.703868	5.05859483097120144e-1	77.824536	2.949727122685e-4	22979484	true	3	0
1527.706361	5.08988670507205865e-1	78.305949	3.128407667301e-4	23128121	true	5	0
1537.714707	5.12009559481735432e-1	78.770701	3.018369616870e-4	23279404	true	5	0
1547.798051	5.14991701717381734e-1	79.229493	2.957493560100e-4	23433347	true	5	0
1557.824747	5.18206090723490664e-1	79.724014	3.205830467512e-4	23582169	true	7	0
1567.864287	5.21187854490311575e-1	80.182747	2.970020405041e-4	23735620	true	8	0
1577.878083	5.24178916967964259e-1	80.642910	2.986941581037e-4	23887101	true	10	0
1587.981620	5.27371504227773014e-1	81.134078	3.159871073936e-4	24037233	true	11	0
1598.084778	5.30377114534170802e-1	81.596479	2.974921610053e-4	24192280	true	11	0
1608.116830	5.33488473605285840e-1	82.075150	3.101418391859e-4	24343019	true	12	0
1618.133082	5.36597054912376636e-1	82.553393	3.103537476778e-4	24495209	true	15	0
1628.167681	5.39570650407842023e-1	83.010869	2.963342404828e-4	24648890	true	15	0
1638.259511	5.42768434267791866e-1	83.502836	3.168685857331e-4	24798046	true	16	0
1648.282601	5.45671660075921494e-1	83.949486	2.896537762684e-4	24946255	true	18	0
1658.376231	5.48670707808533109e-1	84.410878	2.971228062461e-4	25100534	true	21	0
1668.419904	5.51914554387655021e-1	84.909931	3.229741343318e-4	25250829	true	22	0
1678.519150	5.54942839283656952e-1	85.375821	2.998525752209e-4	25406791	true	22	0
1688.567789	5.57964395425987192e-1	85.840676	3.006930731943e-4	25556490	true	25	0
1698.603542	5.61108377507759881e-1	86.324366	3.132781643362e-4	25707002	true	31	0
1708.709616	5.64108694096239094e-1	86.785953	2.968824950895e-4	25862052	true	31	0
1718.747408	5.67274609640152749e-1	87.273017	3.153995975570e-4	26012587	true	32	0
1728.792330	5.70356603915744276e-1	87.747170	3.068211396879e-4	26166443	true	38	0
1738.803342	5.73371390262757852e-1	88.210983	3.011470028584e-4	26321451	true	38	0
1748.873149	5.76630296652313468e-1	88.712353	3.236314607720e-4	26472422	true	45	0
1758.886861	5.79605466938105551e-1	89.170072	2.971096170169e-4	26625909	true	45	0
1768.899452	5.82656427520860998e-1	89.639450	3.047124202498e-4	26779423	true	45	0
1778.997593	5.85871825248328260e-1	90.134127	3.184147902920e-4	26931696	true	48	0
1789.073295	5.88894193177045611e-1	90.599107	2.999660027463e-4	27088124	true	48	0
1799.103267	5.92036757065926289e-1	91.082578	3.133173207314e-4	27239414	true	50	0
1809.189885	5.95157507222658366e-1	91.562693	3.093950920976e-4	27393282	true	50	0
1819.289343	5.98141899458194182e-1	92.021831	2.955002275503e-4	27547462	true	50	0
1829.354834	6.01332476381123526e-1	92.512689	3.169817720744e-4	27695499	true	50	0
1839.406974	6.03414228887768078e-1	92.832958	2.070954480812e-4	27801986	true	53	0
1849.475194	6.04870381464739260e-1	93.056982	1.446285941961e-4	27876978	true	53	0
1859.544093	6.06326690223989995e-1	93.281029	1.446343590616e-4	27952107	true	53	0
1869.636867	6.07876622217253471e-1	93.519480	1.535684849834e-4	28026537	true	55	0
1879.676411	6.10578821317230624e-1	93.935203	2.691555712999e-4	28153975	true	58	0
1889.742930	6.13677029784795214e-1	94.411851	3.077735524741e-4	28314124	true	58	0
1899.748194	6.16899163479051493e-1	94.907564	3.220438482169e-4	28469912	true	58	0
1909.803623	6.20078188658067742e-1	95.396644	3.161501516097e-4	28626708	true	59	0
1919.912350	6.23128825350174553e-1	95.865973	3.017824539848e-4	28784059	true	59	0
1929.971820	6.26427782973033143e-1	96.373505	3.279454841668e-4	28937251	true	61	0
1939.980990	6.29493368052763014e-1	96.845134	3.062776437168e-4	29094604	true	62	0
1950.087758	6.32608097759832511e-1	97.324323	3.081825683250e-4	29251510	true	62	0
1960.159213	6.35847506309048183e-1	97.822693	3.216425779832e-4	29404540	true	62	0
1970.161318	6.38780239091485513e-1	98.273883	2.932115547778e-4	29556206	true	62	0
1980.205616	6.42002530386785897e-1	98.769620	3.208080088549e-4	29711702	true	64	0
1990.281646	6.45212240559666084e-1	99.263422	3.185490793678e-4	29870507	true	64	0
2000.374905	6.48322968873474292e-1	99.741995	3.081986147407e-4	30030615	true	64	0
2005.844376	6.50000000000000022e-1	100.000000	3.066166562436e-4	30108912	true	66	0
