 time                     v(out)                  
 1.83649999999994516e-03  8.40625760979300751e-01 
 1.83749999999994508e-03  8.40785055571025564e-01 
 1.83849999999994500e-03  8.40944190947765957e-01 
 1.83949999999994491e-03  8.41103167268657526e-01 
 1.84049999999994483e-03  8.41261984692676767e-01 
 1.84149999999994474e-03  8.41420643378640865e-01 
 1.84249999999994466e-03  8.41579143485208681e-01 
 1.84349999999994458e-03  8.41737485170880317e-01 
 1.84449999999994449e-03  8.41895668593997670e-01 
 1.84549999999994441e-03  8.42053693912744206e-01 
 1.84649999999994432e-03  8.42211561285145183e-01 
 1.84749999999994424e-03  8.42369270869067877e-01 
 1.84849999999994415e-03  8.42526822822222021e-01 
 1.84949999999994407e-03  8.42684217302159477e-01 
 1.85049999999994399e-03  8.42841454466275009e-01 
 1.85149999999994390e-03  8.42998534471805727e-01 
 1.85249999999994382e-03  8.43155457475831760e-01 
 1.85349999999994373e-03  8.43312223635275915e-01 
 1.85449999999994365e-03  8.43468833106904681e-01 
 1.85549999999994357e-03  8.43625286047327339e-01 
 1.85649999999994348e-03  8.43781582612996961e-01 
 1.85749999999994340e-03  8.43937722960210301e-01 
 1.85849999999994331e-03  8.44093707245107461e-01 
 1.85949999999994323e-03  8.44249535623672998e-01 
 1.86049999999994315e-03  8.44405208251735151e-01 
 1.86149999999994306e-03  8.44560725284966618e-01 
 1.86249999999994298e-03  8.44716086878884553e-01 
 1.86349999999994289e-03  8.44871293188850458e-01 
 1.86449999999994281e-03  8.45026344370070959e-01 
 1.86549999999994272e-03  8.45181240577597026e-01 
 1.86649999999994264e-03  8.45335981966324868e-01 
 1.86749999999994256e-03  8.45490568690996036e-01 
 1.86849999999994247e-03  8.45645000906197319e-01 
 1.86949999999994239e-03  8.45799278766360962e-01 
 1.87049999999994230e-03  8.45953402425764778e-01 
 1.87149999999994222e-03  8.46107372038532368e-01 
 1.87249999999994214e-03  8.46261187758633682e-01 
 1.87349999999994205e-03  8.46414849739884234e-01 
 1.87449999999994197e-03  8.46568358135946109e-01 
 1.87549999999994188e-03  8.46721713100327844e-01 
 1.87649999999994180e-03  8.46874914786384436e-01 
 1.87749999999994172e-03  8.47027963347317447e-01 
 1.87849999999994163e-03  8.47180858936175563e-01 
 1.87949999999994155e-03  8.47333601705854478e-01 
 1.88049999999994146e-03  8.47486191809096789e-01 
 1.88149999999994138e-03  8.47638629398492882e-01 
 1.88249999999994129e-03  8.47790914626480263e-01 
 1.88349999999994121e-03  8.47943047645344117e-01 
 1.88449999999994113e-03  8.48095028607217638e-01 
 1.88549999999994104e-03  8.48246857664081921e-01 
 1.88649999999994096e-03  8.48398534967765849e-01 
 1.88749999999994087e-03  8.48550060669946871e-01 
 1.88849999999994079e-03  8.48701434922150777e-01 
 1.88949999999994071e-03  8.48852657875751593e-01 
 1.89049999999994062e-03  8.49003729681972463e-01 
 1.89149999999994054e-03  8.49154650491885321e-01 
 1.89249999999994045e-03  8.49305420456410887e-01 
 1.89349999999994037e-03  8.49456039726319223e-01 
 1.89449999999994029e-03  8.49606508452229736e-01 
 1.89549999999994020e-03  8.49756826784611174e-01 
 1.89649999999994012e-03  8.49906994873781851e-01 
 1.89749999999994003e-03  8.50057012869909756e-01 
 1.89849999999993995e-03  8.50206880923013109e-01 
 1.89949999999993987e-03  8.50356599182959916e-01 
 1.90049999999993978e-03  8.50506167799468638e-01 
 1.90149999999993970e-03  8.50655586922107743e-01 
 1.90249999999993961e-03  8.50804856700296375e-01 
 1.90349999999993953e-03  8.50953977283304575e-01 
 1.90449999999993944e-03  8.51102948820252725e-01 
 1.90549999999993936e-03  8.51251771460112439e-01 
 1.90649999999993928e-03  8.51400445351706336e-01 
 1.90749999999993919e-03  8.51548970643708381e-01 
 1.90849999999993911e-03  8.51697347484643874e-01 
 1.90949999999993902e-03  8.51845576022889905e-01 
 1.91049999999993894e-03  8.51993656406675015e-01 
 1.91149999999993886e-03  8.52141588784079418e-01 
 1.91249999999993877e-03  8.52289373303035780e-01 
 1.91349999999993869e-03  8.52437010111328552e-01 
 1.91449999999993860e-03  8.52584499356594416e-01 
 1.91549999999993852e-03  8.52731841186322836e-01 
 1.91649999999993844e-03  8.52879035747855507e-01 
 1.91749999999993835e-03  8.53026083188387130e-01 
 1.91849999999993827e-03  8.53172983654965300e-01 
 1.91949999999993818e-03  8.53319737294490399e-01 
 1.92049999999993810e-03  8.53466344253716147e-01 
 1.92149999999993801e-03  8.53612804679249382e-01 
 1.92249999999993793e-03  8.53759118717550725e-01 
 1.92349999999993785e-03  8.53905286514934247e-01 
 1.92449999999993776e-03  8.54051308217567806e-01 
 1.92549999999993768e-03  8.54197183971473151e-01 
 1.92649999999993759e-03  8.54342913922526037e-01 
 1.92749999999993751e-03  8.54488498216456338e-01 
 1.92849999999993743e-03  8.54633936998848598e-01 
 1.92949999999993734e-03  8.54779230415141367e-01 
 1.93049999999993726e-03  8.54924378610628199e-01 
 1.93149999999993717e-03  8.55069381730457434e-01 
 1.93249999999993709e-03  8.55214239919632191e-01 
 1.93349999999993701e-03  8.55358953323010707e-01 
 1.93449999999993692e-03  8.55503522085306556e-01 
 1.93549999999993684e-03  8.55647946351088318e-01 
 1.93649999999993675e-03  8.55792226264780020e-01 
 1.93749999999993667e-03  8.55936361970661919e-01 
 1.93849999999993658e-03  8.56080353612869938e-01 
 1.93949999999993650e-03  8.56224201335395563e-01 
 1.94049999999993642e-03  8.56367905282086506e-01 
 1.94149999999993633e-03  8.56511465596646926e-01 
 1.94249999999993625e-03  8.56654882422637098e-01 
 1.94349999999993616e-03  8.56798155903473857e-01 
 1.94449999999993608e-03  8.56941286182430595e-01 
 1.94549999999993600e-03  8.57084273402637709e-01 
 1.94649999999993591e-03  8.57227117707082709e-01 
 1.94749999999993583e-03  8.57369819238609776e-01 
 1.94849999999993574e-03  8.57512378139920428e-01 
 1.94949999999993566e-03  8.57654794553573518e-01 
 1.95049999999993558e-03  8.57797068621985570e-01 
 1.95149999999993549e-03  8.57939200487430664e-01 
 1.95249999999993541e-03  8.58081190292040663e-01 
 1.95349999999993532e-03  8.58223038177805542e-01 
 1.95449999999993546e-03  8.58364744286573167e-01 
 1.95549999999993559e-03  8.58506308760049519e-01 
 1.95649999999993572e-03  8.58647731739799358e-01 
 1.95749999999993585e-03  8.58789013367245557e-01 
 1.95849999999993599e-03  8.58930153783669992e-01 
 1.95949999999993612e-03  8.59071153130212983e-01 
 1.96049999999993625e-03  8.59212011547873744e-01 
 1.96149999999993638e-03  8.59352729177510932e-01 
 1.96249999999993652e-03  8.59493306159842096e-01 
 1.96349999999993665e-03  8.59633742635444231e-01 
 1.96449999999993678e-03  8.59774038744753999e-01 
 1.96549999999993692e-03  8.59914194628067396e-01 
 1.96649999999993705e-03  8.60054210425540311e-01 
 1.96749999999993718e-03  8.60194086277188852e-01 
 1.96849999999993731e-03  8.60333822322888686e-01 
 1.96949999999993745e-03  8.60473418702375814e-01 
 1.97049999999993758e-03  8.60612875555246792e-01 
 1.97149999999993771e-03  8.60752193020958623e-01 
 1.97249999999993784e-03  8.60891371238828529e-01 
 1.97349999999993798e-03  8.61030410348034847e-01 
 1.97449999999993811e-03  8.61169310487616801e-01 
 1.97549999999993824e-03  8.61308071796474395e-01 
 1.97649999999993838e-03  8.61446694413369185e-01 
 1.97749999999993851e-03  8.61585178476923730e-01 
 1.97849999999993864e-03  8.61723524125622142e-01 
 1.97949999999993877e-03  8.61861731497810313e-01 
 1.98049999999993891e-03  8.61999800731695465e-01 
 1.98149999999993904e-03  8.62137731965346710e-01 
 1.98249999999993917e-03  8.62275525336695492e-01 
 1.98349999999993930e-03  8.62413180983535033e-01 
 1.98449999999993944e-03  8.62550699043521218e-01 
 1.98549999999993957e-03  8.62688079654172157e-01 
 1.98649999999993970e-03  8.62825322952868401e-01 
 1.98749999999993984e-03  8.62962429076853277e-01 
 1.98849999999993997e-03  8.63099398163233000e-01 
 1.98949999999994010e-03  8.63236230348976674e-01 
 1.99049999999994023e-03  8.63372925770916400e-01 
 1.99149999999994037e-03  8.63509484565747831e-01 
 1.99249999999994050e-03  8.63645906870029734e-01 
 1.99349999999994063e-03  8.63782192820184536e-01 
 1.99449999999994076e-03  8.63918342552498109e-01 
 1.99549999999994090e-03  8.64054356203120100e-01 
 1.99649999999994103e-03  8.64190233908064265e-01 
 1.99749999999994116e-03  8.64325975803208579e-01 
 1.99849999999994130e-03  8.64461582024294684e-01 
 1.99949999999994143e-03  8.64597052706928770e-01 
 2.00049999999994156e-03  8.64732387986581807e-01 
 2.00149999999994169e-03  8.64867587998588983e-01 
 2.00249999999994183e-03  8.65002652878150591e-01 
 2.00349999999994196e-03  8.65137582760331258e-01 
 2.00449999999994209e-03  8.65272377780060942e-01 
 2.00549999999994222e-03  8.65407038072134704e-01 
 2.00649999999994236e-03  8.65541563771212830e-01 
 2.00749999999994249e-03  8.65675955011821152e-01 
 2.00849999999994262e-03  8.65810211928350837e-01 
 2.00949999999994276e-03  8.65944334655058823e-01 
 2.01049999999994289e-03  8.66078323326068045e-01 
 2.01149999999994302e-03  8.66212178075367101e-01 
 2.01249999999994315e-03  8.66345899036810918e-01 
 2.01349999999994329e-03  8.66479486344120309e-01 
 2.01449999999994342e-03  8.66612940130882525e-01 
 2.01549999999994355e-03  8.66746260530551593e-01 
 2.01649999999994368e-03  8.66879447676447867e-01 
 2.01749999999994382e-03  8.67012501701758476e-01 
 2.01849999999994395e-03  8.67145422739537652e-01 
 2.01949999999994408e-03  8.67278210922706294e-01 
 2.02049999999994422e-03  8.67410866384052626e-01 
 2.02149999999994435e-03  8.67543389256232200e-01 
 2.02249999999994448e-03  8.67675779671768010e-01 
 2.02349999999994461e-03  8.67808037763050377e-01 
 2.02449999999994475e-03  8.67940163662337505e-01 
 2.02549999999994488e-03  8.68072157501755259e-01 
 2.02649999999994501e-03  8.68204019413297501e-01 
 2.02749999999994514e-03  8.68335749528826195e-01 
 2.02849999999994528e-03  8.68467347980071636e-01 
 2.02949999999994541e-03  8.68598814898632110e-01 
 2.03049999999994554e-03  8.68730150415974567e-01 
 2.03149999999994568e-03  8.68861354663434726e-01 
 2.03249999999994581e-03  8.68992427772216747e-01 
 2.03349999999994594e-03  8.69123369873393670e-01 
 2.03449999999994607e-03  8.69254181097907752e-01 
 2.03549999999994621e-03  8.69384861576570245e-01 
 2.03649999999994634e-03  8.69515411440061614e-01 
 2.03749999999994647e-03  8.69645830818931986e-01 
 2.03849999999994660e-03  8.69776119843600592e-01 
 2.03949999999994674e-03  8.69906278644356434e-01 
 2.04049999999994687e-03  8.70036307351358396e-01 
 2.04149999999994700e-03  8.70166206094635353e-01 
 2.04249999999994714e-03  8.70295975004085953e-01 
 2.04349999999994727e-03  8.70425614209478948e-01 
 2.04449999999994740e-03  8.70555123840453748e-01 
 2.04549999999994753e-03  8.70684504026520312e-01 
 2.04649999999994767e-03  8.70813754897058478e-01 
 2.04749999999994780e-03  8.70942876581319081e-01 
 2.04849999999994793e-03  8.71071869208423943e-01 
 2.04949999999994806e-03  8.71200732907365993e-01 
 2.05049999999994820e-03  8.71329467807008706e-01 
 2.05149999999994833e-03  8.71458074036086994e-01 
 2.05249999999994846e-03  8.71586551723207204e-01 
 2.05349999999994860e-03  8.71714900996847009e-01 
 2.05449999999994873e-03  8.71843121985355629e-01 
 2.05549999999994886e-03  8.71971214816954276e-01 
 2.05649999999994899e-03  8.72099179619735709e-01 
 2.05749999999994913e-03  8.72227016521664789e-01 
 2.05849999999994926e-03  8.72354725650578589e-01 
 2.05949999999994939e-03  8.72482307134186064e-01 
 2.06049999999994952e-03  8.72609761100068715e-01 
 2.06149999999994966e-03  8.72737087675680479e-01 
 2.06249999999994979e-03  8.72864286988348059e-01 
 2.06349999999994992e-03  8.72991359165271041e-01 
 2.06449999999995006e-03  8.73118304333521555e-01 
 2.06549999999995019e-03  8.73245122620044611e-01 
 2.06649999999995032e-03  8.73371814151658654e-01 
 2.06749999999995045e-03  8.73498379055055119e-01 
 2.06849999999995059e-03  8.73624817456798874e-01 
 2.06949999999995072e-03  8.73751129483328559e-01 
 2.07049999999995085e-03  8.73877315260956133e-01 
 2.07149999999995098e-03  8.74003374915867548e-01 
 2.07249999999995112e-03  8.74129308574122299e-01 
 2.07349999999995125e-03  8.74255116361654205e-01 
 2.07449999999995138e-03  8.74380798404270965e-01 
 2.07549999999995152e-03  8.74506354827654708e-01 
 2.07649999999995165e-03  8.74631785757362001e-01 
 2.07749999999995178e-03  8.74757091318823843e-01 
 2.07849999999995191e-03  8.74882271637345554e-01 
 2.07949999999995205e-03  8.75007326838107558e-01 
 2.08049999999995218e-03  8.75132257046165152e-01 
 2.08149999999995231e-03  8.75257062386448625e-01 
 2.08249999999995244e-03  8.75381742983763367e-01 
 2.08349999999995258e-03  8.75506298962789864e-01 
 2.08449999999995271e-03  8.75630730448084371e-01 
 2.08549999999995284e-03  8.75755037564078243e-01 
 2.08649999999995298e-03  8.75879220435078487e-01 
 2.08749999999995311e-03  8.76003279185267991e-01 
 2.08849999999995324e-03  8.76127213938705740e-01 
 2.08949999999995337e-03  8.76251024819326707e-01 
 2.09049999999995351e-03  8.76374711950941521e-01 
 2.09149999999995364e-03  8.76498275457237352e-01 
 2.09249999999995377e-03  8.76621715461777584e-01 
 2.09349999999995390e-03  8.76745032088002585e-01 
 2.09449999999995404e-03  8.76868225459228934e-01 
 2.09549999999995417e-03  8.76991295698649864e-01 
 2.09649999999995430e-03  8.77114242929335597e-01 
 2.09749999999995444e-03  8.77237067274233562e-01 
 2.09849999999995457e-03  8.77359768856168176e-01 
 2.09949999999995470e-03  8.77482347797840956e-01 
 2.10049999999995483e-03  8.77604804221830959e-01 
 2.10149999999995497e-03  8.77727138250594452e-01 
 2.10249999999995510e-03  8.77849350006465801e-01 
 2.10349999999995523e-03  8.77971439611656579e-01 
 2.10449999999995536e-03  8.78093407188256458e-01 
 2.10549999999995550e-03  8.78215252858233097e-01 
 2.10649999999995563e-03  8.78336976743432141e-01 
 2.10749999999995576e-03  8.78458578965577552e-01 
 2.10849999999995590e-03  8.78580059646271505e-01 
 2.10949999999995603e-03  8.78701418906994713e-01 
 2.11049999999995616e-03  8.78822656869106544e-01 
 2.11149999999995629e-03  8.78943773653845017e-01 
 2.11249999999995643e-03  8.79064769382326805e-01 
 2.11349999999995656e-03  8.79185644175547565e-01 
 2.11449999999995669e-03  8.79306398154382274e-01 
 2.11549999999995682e-03  8.79427031439585116e-01 
 2.11649999999995696e-03  8.79547544151789262e-01 
 2.11749999999995709e-03  8.79667936411507312e-01 
 2.11849999999995722e-03  8.79788208339131850e-01 
 2.11949999999995736e-03  8.79908360054934557e-01 
 2.12049999999995749e-03  8.80028391679067323e-01 
 2.12149999999995762e-03  8.80148303331561799e-01 
 2.12249999999995775e-03  8.80268095132329620e-01 
 2.12349999999995789e-03  8.80387767201162630e-01 
 2.12449999999995802e-03  8.80507319657732768e-01 
 2.12549999999995815e-03  8.80626752621592734e-01 
 2.12649999999995828e-03  8.80746066212175771e-01 
 2.12749999999995842e-03  8.80865260548795104e-01 
 2.12849999999995855e-03  8.80984335750645164e-01 
 2.12949999999995868e-03  8.81103291936801258e-01 
 2.13049999999995882e-03  8.81222129226219564e-01 
 2.13149999999995895e-03  8.81340847737737465e-01 
 2.13249999999995908e-03  8.81459447590073220e-01 
 2.13349999999995921e-03  8.81577928901826957e-01 
 2.13449999999995935e-03  8.81696291791480125e-01 
 2.13549999999995948e-03  8.81814536377395375e-01 
 2.13649999999995961e-03  8.81932662777817455e-01 
 2.13749999999995974e-03  8.82050671110872875e-01 
 2.13849999999995988e-03  8.82168561494569903e-01 
 2.13949999999996001e-03  8.82286334046799015e-01 
 2.14049999999996014e-03  8.82403988885332780e-01 
 2.14149999999996028e-03  8.82521526127826084e-01 
 2.14249999999996041e-03  8.82638945891816018e-01 
 2.14349999999996054e-03  8.82756248294722545e-01 
 2.14449999999996067e-03  8.82873433453848167e-01 
 2.14549999999996081e-03  8.82990501486377810e-01 
 2.14649999999996094e-03  8.83107452509379720e-01 
 2.14749999999996107e-03  8.83224286639804901e-01 
 2.14849999999996120e-03  8.83341003994487450e-01 
 2.14949999999996134e-03  8.83457604690144893e-01 
 2.15049999999996147e-03  8.83574088843377958e-01 
 2.15149999999996160e-03  8.83690456570670912e-01 
 2.15249999999996174e-03  8.83806707988391338e-01 
 2.15349999999996187e-03  8.83922843212790688e-01 
 2.15449999999996200e-03  8.84038862360004174e-01 
 2.15549999999996213e-03  8.84154765546050880e-01 
 2.15649999999996227e-03  8.84270552886834205e-01 
 2.15749999999996240e-03  8.84386224498141416e-01 
 2.15849999999996253e-03  8.84501780495644430e-01 
 2.15949999999996266e-03  8.84617220994898923e-01 
 2.16049999999996280e-03  8.84732546111345663e-01 
 2.16149999999996293e-03  8.84847755960309734e-01 
 2.16249999999996306e-03  8.84962850657000977e-01 
 2.16349999999996320e-03  8.85077830316513992e-01 
 2.16449999999996333e-03  8.85192695053828693e-01 
 2.16549999999996346e-03  8.85307444983809644e-01 
 2.16649999999996359e-03  8.85422080221206942e-01 
 2.16749999999996373e-03  8.85536600880655667e-01 
 2.16849999999996386e-03  8.85651007076676766e-01 
 2.16949999999996399e-03  8.85765298923676392e-01 
 2.17049999999996412e-03  8.85879476535946564e-01 
 2.17149999999996426e-03  8.85993540027664617e-01 
 2.17249999999996439e-03  8.86107489512894198e-01 
 2.17349999999996452e-03  8.86221325105584823e-01 
 2.17449999999996466e-03  8.86335046919572211e-01 
 2.17549999999996479e-03  8.86448655068577951e-01 
 2.17649999999996492e-03  8.86562149666210386e-01 
 2.17749999999996505e-03  8.86675530825964286e-01 
 2.17849999999996519e-03  8.86788798661220512e-01 
 2.17949999999996532e-03  8.86901953285247013e-01 
 2.18049999999996545e-03  8.87014994811198498e-01 
 2.18149999999996558e-03  8.87127923352116654e-01 
 2.18249999999996572e-03  8.87240739020929814e-01 
 2.18349999999996585e-03  8.87353441930453846e-01 
 2.18449999999996598e-03  8.87466032193391596e-01 
 2.18549999999996612e-03  8.87578509922333669e-01 
 2.18649999999996625e-03  8.87690875229757426e-01 
 2.18749999999996638e-03  8.87803128228028315e-01 
 2.18849999999996651e-03  8.87915269029399434e-01 
 2.18949999999996665e-03  8.88027297746011524e-01 
 2.19049999999996678e-03  8.88139214489893303e-01 
 2.19149999999996691e-03  8.88251019372961581e-01 
 2.19249999999996704e-03  8.88362712507021479e-01 
 2.19349999999996718e-03  8.88474294003765874e-01 
 2.19449999999996731e-03  8.88585763974776621e-01 
 2.19549999999996744e-03  8.88697122531523442e-01 
 2.19649999999996758e-03  8.88808369785364927e-01 
 2.19749999999996771e-03  8.88919505847548308e-01 
 2.19849999999996784e-03  8.89030530829209797e-01 
 2.19949999999996797e-03  8.89141444841374362e-01 
 2.20049999999996811e-03  8.89252247994956058e-01 
 2.20149999999996824e-03  8.89362940400758029e-01 
 2.20249999999996837e-03  8.89473522169472730e-01 
 2.20349999999996850e-03  8.89583993411681817e-01 
 2.20449999999996864e-03  8.89694354237856921e-01 
 2.20549999999996877e-03  8.89804604758358764e-01 
 2.20649999999996890e-03  8.89914745083437819e-01 
 2.20749999999996904e-03  8.90024775323234318e-01 
 2.20849999999996917e-03  8.90134695587778579e-01 
 2.20949999999996930e-03  8.90244505986990897e-01 
 2.21049999999996943e-03  8.90354206630681877e-01 
 2.21149999999996957e-03  8.90463797628552101e-01 
 2.21249999999996970e-03  8.90573279090192460e-01 
 2.21349999999996983e-03  8.90682651125084601e-01 
 2.21449999999996996e-03  8.90791913842600702e-01 
 2.21549999999997010e-03  8.90901067352003251e-01 
 2.21649999999997023e-03  8.91010111762445933e-01 
 2.21749999999997036e-03  8.91119047182972968e-01 
 2.21849999999997050e-03  8.91227873722520103e-01 
 2.21949999999997063e-03  8.91336591489913732e-01 
 2.22049999999997076e-03  8.91445200593871667e-01 
 2.22149999999997089e-03  8.91553701143003141e-01 
 2.22249999999997103e-03  8.91662093245808696e-01 
 2.22349999999997116e-03  8.91770377010680293e-01 
 2.22449999999997129e-03  8.91878552545901870e-01 
 2.22549999999997142e-03  8.91986619959649008e-01 
 2.22649999999997156e-03  8.92094579359989037e-01 
 2.22749999999997169e-03  8.92202430854881490e-01 
 2.22849999999997182e-03  8.92310174552177870e-01 
 2.22949999999997196e-03  8.92417810559621660e-01 
 2.23049999999997209e-03  8.92525338984849093e-01 
 2.23149999999997222e-03  8.92632759935388709e-01 
 2.23249999999997235e-03  8.92740073518661359e-01 
 2.23349999999997249e-03  8.92847279841980757e-01 
 2.23449999999997262e-03  8.92954379012553257e-01 
 2.23549999999997275e-03  8.93061371137477966e-01 
 2.23649999999997288e-03  8.93168256323747189e-01 
 2.23749999999997302e-03  8.93275034678245983e-01 
 2.23849999999997315e-03  8.93381706307752710e-01 
 2.23949999999997328e-03  8.93488271318939264e-01 
 2.24049999999997342e-03  8.93594729818370515e-01 
 2.24149999999997355e-03  8.93701081912504858e-01 
 2.24249999999997368e-03  8.93807327707694554e-01 
 2.24349999999997381e-03  8.93913467310185283e-01 
 2.24449999999997395e-03  8.94019500826116920e-01 
 2.24549999999997408e-03  8.94125428361523089e-01 
 2.24649999999997421e-03  8.94231250022331059e-01 
 2.24749999999997434e-03  8.94336965914362403e-01 
 2.24849999999997448e-03  8.94442576143333334e-01 
 2.24949999999997461e-03  8.94548080814854041e-01 
 2.25049999999997474e-03  8.94653480034429016e-01 
 2.25149999999997488e-03  8.94758773907457727e-01 
 2.25249999999997501e-03  8.94863962539234170e-01 
 2.25349999999997514e-03  8.94969046034946869e-01 
 2.25449999999997527e-03  8.95074024499679322e-01 
 2.25549999999997541e-03  8.95178898038409998e-01 
 2.25649999999997554e-03  8.95283666756012786e-01 
 2.25749999999997567e-03  8.95388330757256101e-01 
 2.25849999999997580e-03  8.95492890146803999e-01 
 2.25949999999997594e-03  8.95597345029215730e-01 
 2.26049999999997607e-03  8.95701695508946516e-01 
 2.26149999999997620e-03  8.95805941690346774e-01 
 2.26249999999997634e-03  8.95910083677662561e-01 
 2.26349999999997647e-03  8.96014121575036016e-01 
 2.26449999999997660e-03  8.96118055486505138e-01 
 2.26549999999997673e-03  8.96221885516003569e-01 
 2.26649999999997687e-03  8.96325611767361696e-01 
 2.26749999999997700e-03  8.96429234344305548e-01 
 2.26849999999997713e-03  8.96532753350457901e-01 
 2.26949999999997726e-03  8.96636168889337837e-01 
 2.27049999999997740e-03  8.96739481064360855e-01 
 2.27149999999997753e-03  8.96842689978839092e-01 
 2.27249999999997766e-03  8.96945795735981655e-01 
 2.27349999999997780e-03  8.97048798438893957e-01 
 2.27449999999997793e-03  8.97151698190579050e-01 
 2.27549999999997806e-03  8.97254495093936510e-01 
 2.27649999999997819e-03  8.97357189251763443e-01 
 2.27749999999997833e-03  8.97459780766754034e-01 
 2.27849999999997846e-03  8.97562269741499774e-01 
 2.27949999999997859e-03  8.97664656278489681e-01 
 2.28049999999997872e-03  8.97766940480110187e-01 
 2.28149999999997886e-03  8.97869122448645696e-01 
 2.28249999999997899e-03  8.97971202286278025e-01 
 2.28349999999997912e-03  8.98073180095087187e-01 
 2.28449999999997926e-03  8.98175055977050718e-01 
 2.28549999999997939e-03  8.98276830034044904e-01 
 2.28649999999997952e-03  8.98378502367843779e-01 
 2.28749999999997965e-03  8.98480073080119679e-01 
 2.28849999999997979e-03  8.98581542272443357e-01 
 2.28949999999997992e-03  8.98682910046283756e-01 
 2.29049999999998005e-03  8.98784176503008903e-01 
 2.29149999999998018e-03  8.98885341743885347e-01 
 2.29249999999998032e-03  8.98986405870077943e-01 
 2.29349999999998045e-03  8.99087368982651181e-01 
 2.29449999999998058e-03  8.99188231182568187e-01 
 2.29549999999998072e-03  8.99288992570691392e-01 
 2.29649999999998085e-03  8.99389653247781751e-01 
 2.29749999999998098e-03  8.99490213314500187e-01 
 2.29849999999998111e-03  8.99590672871406927e-01 
 2.29949999999998125e-03  8.99691032018961612e-01 
 2.30049999999998138e-03  8.99791290857523296e-01 
 2.30149999999998151e-03  8.99891449487350670e-01 
 2.30249999999998164e-03  8.99991508008602503e-01 
 2.30349999999998178e-03  9.00091466521337313e-01 
 2.30449999999998191e-03  9.00191325125513808e-01 
 2.30549999999998204e-03  9.00291083920990332e-01 
 2.30649999999998218e-03  9.00390743007525862e-01 
 2.30749999999998231e-03  9.00490302484779681e-01 
 2.30849999999998244e-03  9.00589762452311149e-01 
 2.30949999999998257e-03  9.00689123009579928e-01 
 2.31049999999998271e-03  9.00788384255946872e-01 
 2.31149999999998284e-03  9.00887546290673358e-01 
 2.31249999999998297e-03  9.00986609212921397e-01 
 2.31349999999998310e-03  9.01085573121753858e-01 
 2.31449999999998324e-03  9.01184438116134579e-01 
 2.31549999999998337e-03  9.01283204294928697e-01 
 2.31649999999998350e-03  9.01381871756902542e-01 
 2.31749999999998364e-03  9.01480440600723743e-01 
 2.31849999999998377e-03  9.01578910924960675e-01 
 2.31949999999998390e-03  9.01677282828083904e-01 
 2.32049999999998403e-03  9.01775556408465295e-01 
 2.32149999999998417e-03  9.01873731764378794e-01 
 2.32249999999998430e-03  9.01971808993999424e-01 
 2.32349999999998443e-03  9.02069788195404620e-01 
 2.32449999999998456e-03  9.02167669466573452e-01 
 2.32549999999998470e-03  9.02265452905387288e-01 
 2.32649999999998483e-03  9.02363138609629578e-01 
 2.32749999999998496e-03  9.02460726676986180e-01 
 2.32849999999998510e-03  9.02558217205044810e-01 
 2.32949999999998523e-03  9.02655610291296373e-01 
 2.33049999999998536e-03  9.02752906033133962e-01 
 2.33149999999998549e-03  9.02850104527853414e-01 
 2.33249999999998563e-03  9.02947205872653091e-01 
 2.33349999999998576e-03  9.03044210164634320e-01 
 2.33449999999998589e-03  9.03141117500801283e-01 
 2.33549999999998602e-03  9.03237927978061461e-01 
 2.33649999999998616e-03  9.03334641693225748e-01 
 2.33749999999998629e-03  9.03431258743007559e-01 
 2.33849999999998642e-03  9.03527779224023941e-01 
 2.33949999999998656e-03  9.03624203232795353e-01 
 2.34049999999998669e-03  9.03720530865745886e-01 
 2.34149999999998682e-03  9.03816762219203262e-01 
 2.34249999999998695e-03  9.03912897389398728e-01 
 2.34349999999998709e-03  9.04008936472467606e-01 
 2.34449999999998722e-03  9.04104879564448960e-01 
 2.34549999999998735e-03  9.04200726761286044e-01 
 2.34649999999998748e-03  9.04296478158825967e-01 
 2.34749999999998762e-03  9.04392133852819913e-01 
 2.34849999999998775e-03  9.04487693938923920e-01 
 2.34949999999998788e-03  9.04583158512697993e-01 
 2.35049999999998802e-03  9.04678527669606658e-01 
 2.35149999999998815e-03  9.04773801505018960e-01 
 2.35249999999998828e-03  9.04868980114209021e-01 
 2.35349999999998841e-03  9.04964063592355594e-01 
 2.35449999999998855e-03  9.05059052034541955e-01 
 2.35549999999998868e-03  9.05153945535756677e-01 
 2.35649999999998881e-03  9.05248744190893184e-01 
 2.35749999999998894e-03  9.05343448094750092e-01 
 2.35849999999998908e-03  9.05438057342031533e-01 
 2.35949999999998921e-03  9.05532572027346716e-01 
 2.36049999999998934e-03  9.05626992245210372e-01 
 2.36149999999998948e-03  9.05721318090042637e-01 
 2.36249999999998961e-03  9.05815549656169283e-01 
 2.36349999999998974e-03  9.05909687037822153e-01 
 2.36449999999998987e-03  9.06003730329138501e-01 
 2.36549999999999001e-03  9.06097679624161545e-01 
 2.36649999999999014e-03  9.06191535016840688e-01 
 2.36749999999999027e-03  9.06285296601031409e-01 
 2.36849999999999040e-03  9.06378964470495263e-01 
 2.36949999999999054e-03  9.06472538718900211e-01 
 2.37049999999999067e-03  9.06566019439820625e-01 
 2.37149999999999080e-03  9.06659406726737171e-01 
 2.37249999999999094e-03  9.06752700673037260e-01 
 2.37349999999999107e-03  9.06845901372014707e-01 
