 time            v(doh)          v(qol)          v(qoh)          v(qrl)          v(qrh)          v(col)          v(coh)         
 7.34960000e-02  7.83285294e+00  7.16823077e+00  7.83335294e+00  7.16823077e+00  7.83335294e+00  7.17323077e+00  7.83835294e+00 
 7.35960000e-02  7.82991176e+00  7.16438462e+00  7.83041176e+00  7.16438462e+00  7.83041176e+00  7.16938462e+00  7.83541176e+00 
 7.36960000e-02  7.82697059e+00  7.16053846e+00  7.82747059e+00  7.16053846e+00  7.82747059e+00  7.16553846e+00  7.83247059e+00 
 7.37960000e-02  7.82402941e+00  7.15669231e+00  7.82452941e+00  7.15669231e+00  7.82452941e+00  7.16169231e+00  7.82952941e+00 
 7.38960000e-02  7.82108824e+00  7.15284615e+00  7.82158824e+00  7.15284615e+00  7.82158824e+00  7.15784615e+00  7.82658824e+00 
 7.39960000e-02  7.81814706e+00  7.14900000e+00  7.81864706e+00  7.14900000e+00  7.81864706e+00  7.15400000e+00  7.82364706e+00 
 7.40960000e-02  7.81520588e+00  7.14515385e+00  7.81570588e+00  7.14515385e+00  7.81570588e+00  7.15015385e+00  7.82070588e+00 
 7.41960000e-02  7.81226471e+00  7.14130769e+00  7.81276471e+00  7.14130769e+00  7.81276471e+00  7.14630769e+00  7.81776471e+00 
 7.42960000e-02  7.80932353e+00  7.13746154e+00  7.80982353e+00  7.13746154e+00  7.80982353e+00  7.14246154e+00  7.81482353e+00 
 7.43960000e-02  7.80638235e+00  7.13361538e+00  7.80688235e+00  7.13361538e+00  7.80688235e+00  7.13861538e+00  7.81188235e+00 
 7.44960000e-02  7.80344118e+00  7.12976923e+00  7.80394118e+00  7.12976923e+00  7.80394118e+00  7.13476923e+00  7.80894118e+00 
 7.45960000e-02  7.80050000e+00  7.12592308e+00  7.80100000e+00  7.12592308e+00  7.80100000e+00  7.13092308e+00  7.80600000e+00 
 7.46960000e-02  7.79755882e+00  7.12207692e+00  7.79805882e+00  7.12207692e+00  7.79805882e+00  7.12707692e+00  7.80305882e+00 
 7.47960000e-02  7.79461765e+00  7.11823077e+00  7.79511765e+00  7.11823077e+00  7.79511765e+00  7.12323077e+00  7.80011765e+00 
 7.48960000e-02  7.79167647e+00  7.11438462e+00  7.79217647e+00  7.11438462e+00  7.79217647e+00  7.11938462e+00  7.79717647e+00 
 7.49960000e-02  7.78873529e+00  7.11053846e+00  7.78923529e+00  7.11053846e+00  7.78923529e+00  7.11553846e+00  7.79423529e+00 
 7.50960000e-02  7.78579412e+00  7.10669231e+00  7.78629412e+00  7.10669231e+00  7.78629412e+00  7.11169231e+00  7.79129412e+00 
 7.51960000e-02  7.78285294e+00  7.10284615e+00  7.78335294e+00  7.10284615e+00  7.78335294e+00  7.10784615e+00  7.78835294e+00 
 7.52960000e-02  7.77991176e+00  7.09900000e+00  7.78041176e+00  7.09900000e+00  7.78041176e+00  7.10400000e+00  7.78541176e+00 
 7.53960000e-02  7.77697059e+00  7.09515385e+00  7.77747059e+00  7.09515385e+00  7.77747059e+00  7.10015385e+00  7.78247059e+00 
 7.54960000e-02  7.77402941e+00  7.09130769e+00  7.77452941e+00  7.09130769e+00  7.77452941e+00  7.09630769e+00  7.77952941e+00 
 7.55960000e-02  7.77108824e+00  7.08746154e+00  7.77158824e+00  7.08746154e+00  7.77158824e+00  7.09246154e+00  7.77658824e+00 
 7.56960000e-02  7.76814706e+00  7.08361538e+00  7.76864706e+00  7.08361538e+00  7.76864706e+00  7.08861538e+00  7.77364706e+00 
 7.57960000e-02  7.76520588e+00  7.07976923e+00  7.76570588e+00  7.07976923e+00  7.76570588e+00  7.08476923e+00  7.77070588e+00 
 7.58960000e-02  7.76226471e+00  7.07592308e+00  7.76276471e+00  7.07592308e+00  7.76276471e+00  7.08092308e+00  7.76776471e+00 
 7.59960000e-02  7.75932353e+00  7.07207692e+00  7.75982353e+00  7.07207692e+00  7.75982353e+00  7.07707692e+00  7.76482353e+00 
 7.60960000e-02  7.75638235e+00  7.06823077e+00  7.75688235e+00  7.06823077e+00  7.75688235e+00  7.07323077e+00  7.76188235e+00 
 7.61960000e-02  7.75344118e+00  7.06438462e+00  7.75394118e+00  7.06438462e+00  7.75394118e+00  7.06938462e+00  7.75894118e+00 
 7.62960000e-02  7.75050000e+00  7.06053846e+00  7.75100000e+00  7.06053846e+00  7.75100000e+00  7.06553846e+00  7.75600000e+00 
 7.63960000e-02  7.74755882e+00  7.05669231e+00  7.74805882e+00  7.05669231e+00  7.74805882e+00  7.06169231e+00  7.75305882e+00 
 7.64960000e-02  7.74461765e+00  7.05284615e+00  7.74511765e+00  7.05284615e+00  7.74511765e+00  7.05784615e+00  7.75011765e+00 
 7.65960000e-02  7.74167647e+00  7.04900000e+00  7.74217647e+00  7.04900000e+00  7.74217647e+00  7.05400000e+00  7.74717647e+00 
 7.66960000e-02  7.73873529e+00  7.04515385e+00  7.73923529e+00  7.04515385e+00  7.73923529e+00  7.05015385e+00  7.74423529e+00 
 7.67960000e-02  7.73579412e+00  7.04130769e+00  7.73629412e+00  7.04130769e+00  7.73629412e+00  7.04630769e+00  7.74129412e+00 
 7.68960000e-02  7.73285294e+00  7.03746154e+00  7.73335294e+00  7.03746154e+00  7.73335294e+00  7.04246154e+00  7.73835294e+00 
 7.69960000e-02  7.72991176e+00  7.03361538e+00  7.73041176e+00  7.03361538e+00  7.73041176e+00  7.03861538e+00  7.73541176e+00 
 7.70960000e-02  7.72697059e+00  7.02976923e+00  7.72747059e+00  7.02976923e+00  7.72747059e+00  7.03476923e+00  7.73247059e+00 
 7.71960000e-02  7.72402941e+00  7.02592308e+00  7.72452941e+00  7.02592308e+00  7.72452941e+00  7.03092308e+00  7.72952941e+00 
 7.72960000e-02  7.72108824e+00  7.02207692e+00  7.72158824e+00  7.02207692e+00  7.72158824e+00  7.02707692e+00  7.72658824e+00 
 7.73960000e-02  7.71814706e+00  7.01823077e+00  7.71864706e+00  7.01823077e+00  7.71864706e+00  7.02323077e+00  7.72364706e+00 
 7.74960000e-02  7.71520588e+00  7.01438462e+00  7.71570588e+00  7.01438462e+00  7.71570588e+00  7.01938462e+00  7.72070588e+00 
 7.75960000e-02  7.71226471e+00  7.01053846e+00  7.71276471e+00  7.01053846e+00  7.71276471e+00  7.01553846e+00  7.71776471e+00 
 7.76960000e-02  7.70932353e+00  7.00669231e+00  7.70982353e+00  7.00669231e+00  7.70982353e+00  7.01169231e+00  7.71482353e+00 
 7.77960000e-02  7.70638235e+00  7.00284615e+00  7.70688235e+00  7.00284615e+00  7.70688235e+00  7.00784615e+00  7.71188235e+00 
 7.78960000e-02  7.70344118e+00  6.99900000e+00  7.70394118e+00  6.99900000e+00  7.70394118e+00  7.00400000e+00  7.70894118e+00 
 7.79960000e-02  7.70050000e+00  6.99515385e+00  7.70100000e+00  6.99515385e+00  7.70100000e+00  7.00015385e+00  7.70600000e+00 
 7.80960000e-02  7.69755882e+00  6.99130769e+00  7.69805882e+00  6.99130769e+00  7.69805882e+00  6.99630769e+00  7.70305882e+00 
 7.81960000e-02  7.69461765e+00  6.98746154e+00  7.69511765e+00  6.98746154e+00  7.69511765e+00  6.99246154e+00  7.70011765e+00 
 7.82960000e-02  7.69167647e+00  6.98361538e+00  7.69217647e+00  6.98361538e+00  7.69217647e+00  6.98861538e+00  7.69717647e+00 
 7.83960000e-02  7.68873529e+00  6.97976923e+00  7.68923529e+00  6.97976923e+00  7.68923529e+00  6.98476923e+00  7.69423529e+00 
 7.84960000e-02  7.68579412e+00  6.97592308e+00  7.68629412e+00  6.97592308e+00  7.68629412e+00  6.98092308e+00  7.69129412e+00 
 7.85960000e-02  7.68285294e+00  6.97207692e+00  7.68335294e+00  6.97207692e+00  7.68335294e+00  6.97707692e+00  7.68835294e+00 
 7.86960000e-02  7.67991176e+00  6.96823077e+00  7.68041176e+00  6.96823077e+00  7.68041176e+00  6.97323077e+00  7.68541176e+00 
 7.87960000e-02  7.67697059e+00  6.96438462e+00  7.67747059e+00  6.96438462e+00  7.67747059e+00  6.96938462e+00  7.68247059e+00 
 7.88960000e-02  7.67402941e+00  6.96053846e+00  7.67452941e+00  6.96053846e+00  7.67452941e+00  6.96553846e+00  7.67952941e+00 
 7.89960000e-02  7.67108824e+00  6.95669231e+00  7.67158824e+00  6.95669231e+00  7.67158824e+00  6.96169231e+00  7.67658824e+00 
 7.90960000e-02  7.66814706e+00  6.95284615e+00  7.66864706e+00  6.95284615e+00  7.66864706e+00  6.95784615e+00  7.67364706e+00 
 7.91960000e-02  7.66520588e+00  6.94900000e+00  7.66570588e+00  6.94900000e+00  7.66570588e+00  6.95400000e+00  7.67070588e+00 
 7.92960000e-02  7.66226471e+00  6.94515385e+00  7.66276471e+00  6.94515385e+00  7.66276471e+00  6.95015385e+00  7.66776471e+00 
 7.93960000e-02  7.65932353e+00  6.94130769e+00  7.65982353e+00  6.94130769e+00  7.65982353e+00  6.94630769e+00  7.66482353e+00 
 7.94960000e-02  7.65638235e+00  6.93746154e+00  7.65688235e+00  6.93746154e+00  7.65688235e+00  6.94246154e+00  7.66188235e+00 
 7.95960000e-02  7.65344118e+00  6.93361538e+00  7.65394118e+00  6.93361538e+00  7.65394118e+00  6.93861538e+00  7.65894118e+00 
 7.96960000e-02  7.65050000e+00  6.92976923e+00  7.65100000e+00  6.92976923e+00  7.65100000e+00  6.93476923e+00  7.65600000e+00 
 7.97960000e-02  7.64755882e+00  6.92592308e+00  7.64805882e+00  6.92592308e+00  7.64805882e+00  6.93092308e+00  7.65305882e+00 
 7.98960000e-02  7.64461765e+00  6.92207692e+00  7.64511765e+00  6.92207692e+00  7.64511765e+00  6.92707692e+00  7.65011765e+00 
 7.99960000e-02  7.64167647e+00  6.91823077e+00  7.64217647e+00  6.91823077e+00  7.64217647e+00  6.92323077e+00  7.64717647e+00 
 8.00960000e-02  7.63873529e+00  6.91438462e+00  7.63923529e+00  6.91438462e+00  7.63923529e+00  6.91938462e+00  7.64423529e+00 
 8.01960000e-02  7.63579412e+00  6.91053846e+00  7.63629412e+00  6.91053846e+00  7.63629412e+00  6.91553846e+00  7.64129412e+00 
 8.02960000e-02  7.63285294e+00  6.90669231e+00  7.63335294e+00  6.90669231e+00  7.63335294e+00  6.91169231e+00  7.63835294e+00 
 8.03960000e-02  7.62991176e+00  6.90284615e+00  7.63041176e+00  6.90284615e+00  7.63041176e+00  6.90784615e+00  7.63541176e+00 
 8.04960000e-02  7.62697059e+00  6.89900000e+00  7.62747059e+00  6.89900000e+00  7.62747059e+00  6.90400000e+00  7.63247059e+00 
 8.05960000e-02  7.62402941e+00  6.89515385e+00  7.62452941e+00  6.89515385e+00  7.62452941e+00  6.90015385e+00  7.62952941e+00 
 8.06960000e-02  7.62108824e+00  6.89130769e+00  7.62158824e+00  6.89130769e+00  7.62158824e+00  6.89630769e+00  7.62658824e+00 
 8.07960000e-02  7.61814706e+00  6.88746154e+00  7.61864706e+00  6.88746154e+00  7.61864706e+00  6.89246154e+00  7.62364706e+00 
 8.08960000e-02  7.61520588e+00  6.88361538e+00  7.61570588e+00  6.88361538e+00  7.61570588e+00  6.88861538e+00  7.62070588e+00 
 8.09960000e-02  7.61226471e+00  6.87976923e+00  7.61276471e+00  6.87976923e+00  7.61276471e+00  6.88476923e+00  7.61776471e+00 
 8.10960000e-02  7.60932353e+00  6.87592308e+00  7.60982353e+00  6.87592308e+00  7.60982353e+00  6.88092308e+00  7.61482353e+00 
 8.11960000e-02  7.60638235e+00  6.87207692e+00  7.60688235e+00  6.87207692e+00  7.60688235e+00  6.87707692e+00  7.61188235e+00 
 8.12960000e-02  7.60344118e+00  6.86823077e+00  7.60394118e+00  6.86823077e+00  7.60394118e+00  6.87323077e+00  7.60894118e+00 
 8.13960000e-02  7.60050000e+00  6.86438462e+00  7.60100000e+00  6.86438462e+00  7.60100000e+00  6.86938462e+00  7.60600000e+00 
 8.14960000e-02  7.59755882e+00  6.86053846e+00  7.59805882e+00  6.86053846e+00  7.59805882e+00  6.86553846e+00  7.60305882e+00 
 8.15960000e-02  7.59461765e+00  6.85669231e+00  7.59511765e+00  6.85669231e+00  7.59511765e+00  6.86169231e+00  7.60011765e+00 
 8.16960000e-02  7.59167647e+00  6.85284615e+00  7.59217647e+00  6.85284615e+00  7.59217647e+00  6.85784615e+00  7.59717647e+00 
 8.17960000e-02  7.58873529e+00  6.84900000e+00  7.58923529e+00  6.84900000e+00  7.58923529e+00  6.85400000e+00  7.59423529e+00 
 8.18960000e-02  7.58579412e+00  6.84515385e+00  7.58629412e+00  6.84515385e+00  7.58629412e+00  6.85015385e+00  7.59129412e+00 
 8.19960000e-02  7.58285294e+00  6.84130769e+00  7.58335294e+00  6.84130769e+00  7.58335294e+00  6.84630769e+00  7.58835294e+00 
 8.20960000e-02  7.57991176e+00  6.83746154e+00  7.58041176e+00  6.83746154e+00  7.58041176e+00  6.84246154e+00  7.58541176e+00 
 8.21960000e-02  7.57697059e+00  6.83361538e+00  7.57747059e+00  6.83361538e+00  7.57747059e+00  6.83861538e+00  7.58247059e+00 
 8.22960000e-02  7.57402941e+00  6.82976923e+00  7.57452941e+00  6.82976923e+00  7.57452941e+00  6.83476923e+00  7.57952941e+00 
 8.23960000e-02  7.57108824e+00  6.82592308e+00  7.57158824e+00  6.82592308e+00  7.57158824e+00  6.83092308e+00  7.57658824e+00 
 8.24960000e-02  7.56814706e+00  6.82207692e+00  7.56864706e+00  6.82207692e+00  7.56864706e+00  6.82707692e+00  7.57364706e+00 
 8.25960000e-02  7.56520588e+00  6.81823077e+00  7.56570588e+00  6.81823077e+00  7.56570588e+00  6.82323077e+00  7.57070588e+00 
 8.26960000e-02  7.56226471e+00  6.81438462e+00  7.56276471e+00  6.81438462e+00  7.56276471e+00  6.81938462e+00  7.56776471e+00 
 8.27960000e-02  7.55932353e+00  6.81053846e+00  7.55982353e+00  6.81053846e+00  7.55982353e+00  6.81553846e+00  7.56482353e+00 
 8.28960000e-02  7.55638235e+00  6.80669231e+00  7.55688235e+00  6.80669231e+00  7.55688235e+00  6.81169231e+00  7.56188235e+00 
 8.29960000e-02  7.55344118e+00  6.80284615e+00  7.55394118e+00  6.80284615e+00  7.55394118e+00  6.80784615e+00  7.55894118e+00 
 8.30960000e-02  7.55050000e+00  6.79900000e+00  7.55100000e+00  6.79900000e+00  7.55100000e+00  6.80400000e+00  7.55600000e+00 
 8.31960000e-02  7.54755882e+00  6.79515385e+00  7.54805882e+00  6.79515385e+00  7.54805882e+00  6.80015385e+00  7.55305882e+00 
 8.32960000e-02  7.54461765e+00  6.79130769e+00  7.54511765e+00  6.79130769e+00  7.54511765e+00  6.79630769e+00  7.55011765e+00 
 8.33960000e-02  7.54167647e+00  6.78746154e+00  7.54217647e+00  6.78746154e+00  7.54217647e+00  6.79246154e+00  7.54717647e+00 
 8.34960000e-02  7.53873529e+00  6.78361538e+00  7.53923529e+00  6.78361538e+00  7.53923529e+00  6.78861538e+00  7.54423529e+00 
 8.35960000e-02  7.53579412e+00  6.77976923e+00  7.53629412e+00  6.77976923e+00  7.53629412e+00  6.78476923e+00  7.54129412e+00 
 8.36960000e-02  7.53285294e+00  6.77592308e+00  7.53335294e+00  6.77592308e+00  7.53335294e+00  6.78092308e+00  7.53835294e+00 
 8.37960000e-02  7.52991176e+00  6.77207692e+00  7.53041176e+00  6.77207692e+00  7.53041176e+00  6.77707692e+00  7.53541176e+00 
 8.38960000e-02  7.52697059e+00  6.76823077e+00  7.52747059e+00  6.76823077e+00  7.52747059e+00  6.77323077e+00  7.53247059e+00 
 8.39960000e-02  7.52402941e+00  6.76438462e+00  7.52452941e+00  6.76438462e+00  7.52452941e+00  6.76938462e+00  7.52952941e+00 
 8.40960000e-02  7.52108824e+00  6.76053846e+00  7.52158824e+00  6.76053846e+00  7.52158824e+00  6.76553846e+00  7.52658824e+00 
 8.41960000e-02  7.51814706e+00  6.75669231e+00  7.51864706e+00  6.75669231e+00  7.51864706e+00  6.76169231e+00  7.52364706e+00 
 8.42960000e-02  7.51520588e+00  6.75284615e+00  7.51570588e+00  6.75284615e+00  7.51570588e+00  6.75784615e+00  7.52070588e+00 
 8.43960000e-02  7.51226471e+00  6.74900000e+00  7.51276471e+00  6.74900000e+00  7.51276471e+00  6.75400000e+00  7.51776471e+00 
 8.44960000e-02  7.50932353e+00  6.74515385e+00  7.50982353e+00  6.74515385e+00  7.50982353e+00  6.75015385e+00  7.51482353e+00 
 8.45960000e-02  7.50638235e+00  6.74130769e+00  7.50688235e+00  6.74130769e+00  7.50688235e+00  6.74630769e+00  7.51188235e+00 
 8.46960000e-02  7.50344118e+00  6.73746154e+00  7.50394118e+00  6.73746154e+00  7.50394118e+00  6.74246154e+00  7.50894118e+00 
 8.47960000e-02  7.50050000e+00  6.73361538e+00  7.50100000e+00  6.73361538e+00  7.50100000e+00  6.73861538e+00  7.50600000e+00 
 8.48960000e-02  7.49755882e+00  6.72976923e+00  7.49805882e+00  6.72976923e+00  7.49805882e+00  6.73476923e+00  7.50305882e+00 
 8.49960000e-02  7.49461765e+00  6.72592308e+00  7.49511765e+00  6.72592308e+00  7.49511765e+00  6.73092308e+00  7.50011765e+00 
 8.50960000e-02  7.49167647e+00  6.72207692e+00  7.49217647e+00  6.72207692e+00  7.49217647e+00  6.72707692e+00  7.49717647e+00 
 8.51960000e-02  7.48873529e+00  6.71823077e+00  7.48923529e+00  6.71823077e+00  7.48923529e+00  6.72323077e+00  7.49423529e+00 
 8.52960000e-02  7.48579412e+00  6.71438462e+00  7.48629412e+00  6.71438462e+00  7.48629412e+00  6.71938462e+00  7.49129412e+00 
 8.53960000e-02  7.48285294e+00  6.71053846e+00  7.48335294e+00  6.71053846e+00  7.48335294e+00  6.71553846e+00  7.48835294e+00 
 8.54960000e-02  7.47991176e+00  6.70669231e+00  7.48041176e+00  6.70669231e+00  7.48041176e+00  6.71169231e+00  7.48541176e+00 
 8.55960000e-02  7.47697059e+00  6.70284615e+00  7.47747059e+00  6.70284615e+00  7.47747059e+00  6.70784615e+00  7.48247059e+00 
 8.56960000e-02  7.47402941e+00  6.69900000e+00  7.47452941e+00  6.69900000e+00  7.47452941e+00  6.70400000e+00  7.47952941e+00 
 8.57960000e-02  7.47108824e+00  6.69515385e+00  7.47158824e+00  6.69515385e+00  7.47158824e+00  6.70015385e+00  7.47658824e+00 
 8.58960000e-02  7.46814706e+00  6.69130769e+00  7.46864706e+00  6.69130769e+00  7.46864706e+00  6.69630769e+00  7.47364706e+00 
 8.59960000e-02  7.46520588e+00  6.68746154e+00  7.46570588e+00  6.68746154e+00  7.46570588e+00  6.69246154e+00  7.47070588e+00 
 8.60960000e-02  7.46226471e+00  6.68361538e+00  7.46276471e+00  6.68361538e+00  7.46276471e+00  6.68861538e+00  7.46776471e+00 
 8.61960000e-02  7.45932353e+00  6.67976923e+00  7.45982353e+00  6.67976923e+00  7.45982353e+00  6.68476923e+00  7.46482353e+00 
 8.62960000e-02  7.45638235e+00  6.67592308e+00  7.45688235e+00  6.67592308e+00  7.45688235e+00  6.68092308e+00  7.46188235e+00 
 8.63960000e-02  7.45344118e+00  6.67207692e+00  7.45394118e+00  6.67207692e+00  7.45394118e+00  6.67707692e+00  7.45894118e+00 
 8.64960000e-02  7.45050000e+00  6.66823077e+00  7.45100000e+00  6.66823077e+00  7.45100000e+00  6.67323077e+00  7.45600000e+00 
 8.65960000e-02  7.44755882e+00  6.66438462e+00  7.44805882e+00  6.66438462e+00  7.44805882e+00  6.66938462e+00  7.45305882e+00 
 8.66960000e-02  7.44461765e+00  6.66053846e+00  7.44511765e+00  6.66053846e+00  7.44511765e+00  6.66553846e+00  7.45011765e+00 
 8.67960000e-02  7.44167647e+00  6.65669231e+00  7.44217647e+00  6.65669231e+00  7.44217647e+00  6.66169231e+00  7.44717647e+00 
 8.68960000e-02  7.43873529e+00  6.65284615e+00  7.43923529e+00  6.65284615e+00  7.43923529e+00  6.65784615e+00  7.44423529e+00 
 8.69960000e-02  7.43579412e+00  6.64900000e+00  7.43629412e+00  6.64900000e+00  7.43629412e+00  6.65400000e+00  7.44129412e+00 
 8.70960000e-02  7.43285294e+00  6.64515385e+00  7.43335294e+00  6.64515385e+00  7.43335294e+00  6.65015385e+00  7.43835294e+00 
 8.71960000e-02  7.42991176e+00  6.64130769e+00  7.43041176e+00  6.64130769e+00  7.43041176e+00  6.64630769e+00  7.43541176e+00 
 8.72960000e-02  7.42697059e+00  6.63746154e+00  7.42747059e+00  6.63746154e+00  7.42747059e+00  6.64246154e+00  7.43247059e+00 
 8.73960000e-02  7.42402941e+00  6.63361538e+00  7.42452941e+00  6.63361538e+00  7.42452941e+00  6.63861538e+00  7.42952941e+00 
 8.74960000e-02  7.42108824e+00  6.62976923e+00  7.42158824e+00  6.62976923e+00  7.42158824e+00  6.63476923e+00  7.42658824e+00 
 8.75960000e-02  7.41814706e+00  6.62592308e+00  7.41864706e+00  6.62592308e+00  7.41864706e+00  6.63092308e+00  7.42364706e+00 
 8.76960000e-02  7.41520588e+00  6.62207692e+00  7.41570588e+00  6.62207692e+00  7.41570588e+00  6.62707692e+00  7.42070588e+00 
 8.77960000e-02  7.41226471e+00  6.61823077e+00  7.41276471e+00  6.61823077e+00  7.41276471e+00  6.62323077e+00  7.41776471e+00 
 8.78960000e-02  7.40932353e+00  6.61438462e+00  7.40982353e+00  6.61438462e+00  7.40982353e+00  6.61938462e+00  7.41482353e+00 
 8.79960000e-02  7.40638235e+00  6.61053846e+00  7.40688235e+00  6.61053846e+00  7.40688235e+00  6.61553846e+00  7.41188235e+00 
 8.80960000e-02  7.40344118e+00  6.60669231e+00  7.40394118e+00  6.60669231e+00  7.40394118e+00  6.61169231e+00  7.40894118e+00 
 8.81960000e-02  7.40050000e+00  6.60284615e+00  7.40100000e+00  6.60284615e+00  7.40100000e+00  6.60784615e+00  7.40600000e+00 
 8.82960000e-02  7.39755882e+00  6.59900000e+00  7.39805882e+00  6.59900000e+00  7.39805882e+00  6.60400000e+00  7.40305882e+00 
 8.83960000e-02  7.39461765e+00  6.59515385e+00  7.39511765e+00  6.59515385e+00  7.39511765e+00  6.60015385e+00  7.40011765e+00 
 8.84960000e-02  7.39167647e+00  6.59130769e+00  7.39217647e+00  6.59130769e+00  7.39217647e+00  6.59630769e+00  7.39717647e+00 
 8.85960000e-02  7.38873529e+00  6.58746154e+00  7.38923529e+00  6.58746154e+00  7.38923529e+00  6.59246154e+00  7.39423529e+00 
 8.86960000e-02  7.38579412e+00  6.58361538e+00  7.38629412e+00  6.58361538e+00  7.38629412e+00  6.58861538e+00  7.39129412e+00 
 8.87960000e-02  7.38285294e+00  6.57976923e+00  7.38335294e+00  6.57976923e+00  7.38335294e+00  6.58476923e+00  7.38835294e+00 
 8.88960000e-02  7.37991176e+00  6.57592308e+00  7.38041176e+00  6.57592308e+00  7.38041176e+00  6.58092308e+00  7.38541176e+00 
 8.89960000e-02  7.37697059e+00  6.57207692e+00  7.37747059e+00  6.57207692e+00  7.37747059e+00  6.57707692e+00  7.38247059e+00 
 8.90960000e-02  7.37402941e+00  6.56823077e+00  7.37452941e+00  6.56823077e+00  7.37452941e+00  6.57323077e+00  7.37952941e+00 
 8.91960000e-02  7.37108824e+00  6.56438462e+00  7.37158824e+00  6.56438462e+00  7.37158824e+00  6.56938462e+00  7.37658824e+00 
 8.92960000e-02  7.36814706e+00  6.56053846e+00  7.36864706e+00  6.56053846e+00  7.36864706e+00  6.56553846e+00  7.37364706e+00 
 8.93960000e-02  7.36520588e+00  6.55669231e+00  7.36570588e+00  6.55669231e+00  7.36570588e+00  6.56169231e+00  7.37070588e+00 
 8.94960000e-02  7.36226471e+00  6.55284615e+00  7.36276471e+00  6.55284615e+00  7.36276471e+00  6.55784615e+00  7.36776471e+00 
 8.95960000e-02  7.35932353e+00  6.54900000e+00  7.35982353e+00  6.54900000e+00  7.35982353e+00  6.55400000e+00  7.36482353e+00 
 8.96960000e-02  7.35638235e+00  6.54515385e+00  7.35688235e+00  6.54515385e+00  7.35688235e+00  6.55015385e+00  7.36188235e+00 
 8.97960000e-02  7.35344118e+00  6.54130769e+00  7.35394118e+00  6.54130769e+00  7.35394118e+00  6.54630769e+00  7.35894118e+00 
 8.98960000e-02  7.35050000e+00  6.53746154e+00  7.35100000e+00  6.53746154e+00  7.35100000e+00  6.54246154e+00  7.35600000e+00 
 8.99960000e-02  7.34755882e+00  6.53361538e+00  7.34805882e+00  6.53361538e+00  7.34805882e+00  6.53861538e+00  7.35305882e+00 
 9.00960000e-02  7.34461765e+00  6.52976923e+00  7.34511765e+00  6.52976923e+00  7.34511765e+00  6.53476923e+00  7.35011765e+00 
 9.01960000e-02  7.34167647e+00  6.52592308e+00  7.34217647e+00  6.52592308e+00  7.34217647e+00  6.53092308e+00  7.34717647e+00 
 9.02960000e-02  7.33873529e+00  6.52207692e+00  7.33923529e+00  6.52207692e+00  7.33923529e+00  6.52707692e+00  7.34423529e+00 
 9.03960000e-02  7.33579412e+00  6.51823077e+00  7.33629412e+00  6.51823077e+00  7.33629412e+00  6.52323077e+00  7.34129412e+00 
 9.04960000e-02  7.33285294e+00  6.51438462e+00  7.33335294e+00  6.51438462e+00  7.33335294e+00  6.51938462e+00  7.33835294e+00 
 9.05960000e-02  7.32991176e+00  6.51053846e+00  7.33041176e+00  6.51053846e+00  7.33041176e+00  6.51553846e+00  7.33541176e+00 
 9.06960000e-02  7.32697059e+00  6.50669231e+00  7.32747059e+00  6.50669231e+00  7.32747059e+00  6.51169231e+00  7.33247059e+00 
 9.07960000e-02  7.32402941e+00  6.50284615e+00  7.32452941e+00  6.50284615e+00  7.32452941e+00  6.50784615e+00  7.32952941e+00 
 9.08960000e-02  7.32108824e+00  6.49900000e+00  7.32158824e+00  6.49900000e+00  7.32158824e+00  6.50400000e+00  7.32658824e+00 
 9.09960000e-02  7.31814706e+00  6.49515385e+00  7.31864706e+00  6.49515385e+00  7.31864706e+00  6.50015385e+00  7.32364706e+00 
 9.10960000e-02  7.31520588e+00  6.49130769e+00  7.31570588e+00  6.49130769e+00  7.31570588e+00  6.49630769e+00  7.32070588e+00 
 9.11960000e-02  7.31226471e+00  6.48746154e+00  7.31276471e+00  6.48746154e+00  7.31276471e+00  6.49246154e+00  7.31776471e+00 
 9.12960000e-02  7.30932353e+00  6.48361538e+00  7.30982353e+00  6.48361538e+00  7.30982353e+00  6.48861538e+00  7.31482353e+00 
 9.13960000e-02  7.30638235e+00  6.47976923e+00  7.30688235e+00  6.47976923e+00  7.30688235e+00  6.48476923e+00  7.31188235e+00 
 9.14960000e-02  7.30344118e+00  6.47592308e+00  7.30394118e+00  6.47592308e+00  7.30394118e+00  6.48092308e+00  7.30894118e+00 
 9.15960000e-02  7.30050000e+00  6.47207692e+00  7.30100000e+00  6.47207692e+00  7.30100000e+00  6.47707692e+00  7.30600000e+00 
 9.16960000e-02  7.29755882e+00  6.46823077e+00  7.29805882e+00  6.46823077e+00  7.29805882e+00  6.47323077e+00  7.30305882e+00 
 9.17960000e-02  7.29461765e+00  6.46438462e+00  7.29511765e+00  6.46438462e+00  7.29511765e+00  6.46938462e+00  7.30011765e+00 
 9.18960000e-02  7.29167647e+00  6.46053846e+00  7.29217647e+00  6.46053846e+00  7.29217647e+00  6.46553846e+00  7.29717647e+00 
 9.19960000e-02  7.28873529e+00  6.45669231e+00  7.28923529e+00  6.45669231e+00  7.28923529e+00  6.46169231e+00  7.29423529e+00 
 9.20960000e-02  7.28579412e+00  6.45284615e+00  7.28629412e+00  6.45284615e+00  7.28629412e+00  6.45784615e+00  7.29129412e+00 
 9.21960000e-02  7.28285294e+00  6.44900000e+00  7.28335294e+00  6.44900000e+00  7.28335294e+00  6.45400000e+00  7.28835294e+00 
