role	group_id	source_row	time	v(acsrc,acn)	v(vd)	v(vb)	v(sw)	v(gate)	i(Lboost)	i(Vchannel)	i(Vbody)	i(Vac)	v(q)	v(en)	v(fault)	v(f2ctl)	v(standby_req)	v(arm)	v(permit)
GROUP	57	30673566	6.54339523978149318e-1	1.69345422017877524e2	3.84222988223762684e2	3.84222740815092834e2	1.43424379337560637e-1	8.73149338859411898e-7	1.43424379774061748e2	1.43424379337560794e2	-1.59436707510268252e-9	-1.43424376094419813e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	57	30673567	6.54339523978149318e-1	1.69345422017877496e2	3.84222988223762684e2	3.84222740815092834e2	1.43424379337563856e-1	8.73149338859045238e-7	1.43424379774065017e2	1.43424379337564005e2	-1.59438035660249747e-9	-1.43424376094304307e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	57	30673568	6.54339523978149318e-1	1.69345422017877524e2	3.84222988223762684e2	3.84222740815092834e2	1.43424379337570351e-1	8.73149338859038145e-7	1.43424379774071554e2	1.43424379337570514e2	-1.59436613175304023e-9	-1.43424376094313857e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	57	30673569	6.54339523978149318e-1	1.69345422017877496e2	3.84222988223762627e2	3.84222740815092891e2	1.43424379337583313e-1	8.73149338861425507e-7	1.43424379774084599e2	1.43424379337583474e2	-1.59433726262689370e-9	-1.43424376094232457e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	57	30673570	6.54339523978149318e-1	1.69345422017877496e2	3.84222988223762570e2	3.84222740815092948e2	1.43424379337609265e-1	8.73149338874320419e-7	1.43424379774110548e2	1.43424379337609423e2	-1.59435053684630930e-9	-1.43424376094446302e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	57	30673571	6.54339523978149429e-1	1.69345422017877212e2	3.84222988223762570e2	3.84222740815093005e2	1.43424379337661334e-1	8.73149338929533415e-7	1.43424379774162503e2	1.43424379337661492e2	-1.59438092388526381e-9	-1.43424376094430727e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	58	30675149	6.54347407835714101e-1	1.69311828469287065e2	3.84215926819462425e2	3.84215679415353122e2	1.48510936499040958e-1	8.59573601273273422e-7	1.48510936929018385e2	1.48510936499041122e2	-1.62103134155866791e-9	-1.48510933278601328e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	58	30675150	6.54347407835727202e-1	1.69311828469229567e2	3.84215926819450772e2	3.84215679415341356e2	1.48510936508242875e-1	8.59576986967147034e-7	1.48510936937436014e2	1.48510936508243020e2	-1.63742575082920068e-9	-1.48510933287017451e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	58	30675151	6.54347407835727202e-1	1.69311828469229596e2	3.84215926819450772e2	3.84215679415341356e2	1.48510936508279290e-1	8.59577002240720731e-7	1.48510936937468898e2	1.48510936508279457e2	-1.63749654208078511e-9	-1.48510933287057924e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	58	30675152	6.54347407835727313e-1	1.69311828469229283e2	3.84215926819450658e2	3.84215679415341356e2	1.48510936508352120e-1	8.59577032819302364e-7	1.48510936937534694e2	1.48510936508352273e2	-1.63765486145063343e-9	-1.48510933287109310e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	59	30676732	6.54355285931168651e-1	1.69276765473660845e2	3.84208870705801530e2	3.84208623306245840e2	1.53514709758721390e-1	8.46196355318261148e-7	1.53514710184201988e2	1.53514709758721551e2	-1.57581537797261893e-9	-1.53514706562693107e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	59	30676733	6.54355285931172315e-1	1.69276765473644105e2	3.84208870705798233e2	3.84208623306242657e2	1.53514709761052914e-1	8.46196355316250292e-7	1.53514710186533108e2	1.53514709761053069e2	-1.57588825002937741e-9	-1.53514706565023403e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	59	30676734	6.54355285931172315e-1	1.69276765473644048e2	3.84208870705798176e2	3.84208623306242600e2	1.53514709761061102e-1	8.46196355316417264e-7	1.53514710186541294e2	1.53514709761061255e2	-1.57588726348632828e-9	-1.53514706564887149e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	59	30676735	6.54355285931172315e-1	1.69276765473644048e2	3.84208870705798176e2	3.84208623306242544e2	1.53514709761077450e-1	8.46196355316450298e-7	1.53514710186557636e2	1.53514709761077626e2	-1.57587943730586212e-9	-1.53514706564909204e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	59	30676736	6.54355285931172315e-1	1.69276765473644076e2	3.84208870705798233e2	3.84208623306242430e2	1.53514709761110174e-1	8.46196355316725372e-7	1.53514710186590321e2	1.53514709761110339e2	-1.57585546604086198e-9	-1.53514706564971561e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	59	30676737	6.54355285931172426e-1	1.69276765473643707e2	3.84208870705798176e2	3.84208623306242259e2	1.53514709761175594e-1	8.46196355316250610e-7	1.53514710186655691e2	1.53514709761175766e2	-1.57589860479358224e-9	-1.53514706565167842e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	60	30676740	6.54355285931173869e-1	1.69276765473637198e2	3.84208870705797153e2	3.84208623306240440e2	1.53514709762091472e-1	8.46196355314418901e-7	1.53514710187571382e2	1.53514709762091627e2	-1.57582872810482443e-9	-1.53514706566064433e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	60	30676741	6.54355285931175534e-1	1.69276765473629666e2	3.84208870705795903e2	3.84208623306238621e2	1.53514709763138441e-1	8.46196355314982390e-7	1.53514710188618039e2	1.53514709763138598e2	-1.57585264592613394e-9	-1.53514706567111091e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	60	30676742	6.54355285931175534e-1	1.69276765473629695e2	3.84208870705795846e2	3.84208623306238565e2	1.53514709763167806e-1	8.46196355314859252e-7	1.53514710188647427e2	1.53514709763167957e2	-1.57585960189815188e-9	-1.53514706567178280e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	60	30676743	6.54355285931175645e-1	1.69276765473628984e2	3.84208870705795846e2	3.84208623306238394e2	1.53514709763226537e-1	8.46196355314542356e-7	1.53514710188706204e2	1.53514709763226705e2	-1.57582586929801496e-9	-1.53514706567173562e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	61	30676743	6.54355285931175645e-1	1.69276765473628984e2	3.84208870705795846e2	3.84208623306238394e2	1.53514709763226537e-1	8.46196355314542356e-7	1.53514710188706204e2	1.53514709763226705e2	-1.57582586929801496e-9	-1.53514706567173562e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	61	30676744	6.54355285931175867e-1	1.69276765473627989e2	3.84208870705795789e2	3.84208623306237996e2	1.53514709763344026e-1	8.46196355314225566e-7	1.53514710188823699e2	1.53514709763344200e2	-1.57577232964596801e-9	-1.53514706567355120e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	61	30676745	6.54355285931175867e-1	1.69276765473627933e2	3.84208870705795846e2	3.84208623306237939e2	1.53514709763348495e-1	8.46196355314788525e-7	1.53514710188828104e2	1.53514709763348662e2	-1.57576251041120902e-9	-1.53514706567972212e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	61	30676746	6.54355285931175867e-1	1.69276765473627989e2	3.84208870705795903e2	3.84208623306237826e2	1.53514709763357377e-1	8.46196355315169796e-7	1.53514710188836887e2	1.53514709763357530e2	-1.57576461914930456e-9	-1.53514706567985002e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	61	30676747	6.54355285931175867e-1	1.69276765473627989e2	3.84208870705795903e2	3.84208623306237826e2	1.53514709763360457e-1	8.46196355314529227e-7	1.53514710188840013e2	1.53514709763360628e2	-1.57576072299794102e-9	-1.53514706567696464e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	61	30676748	6.54355285931175867e-1	1.69276765473627961e2	3.84208870705795903e2	3.84208623306237826e2	1.53514709763366675e-1	8.46196355313690241e-7	1.53514710188846294e2	1.53514709763366824e2	-1.57573540928783782e-9	-1.53514706567290375e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	61	30676749	6.54355285931175867e-1	1.69276765473627933e2	3.84208870705795846e2	3.84208623306237882e2	1.53514709763379248e-1	8.46196355313932175e-7	1.53514710188858885e2	1.53514709763379415e2	-1.57574969838642888e-9	-1.53514706567329085e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	61	30676750	6.54355285931175867e-1	1.69276765473627961e2	3.84208870705795732e2	3.84208623306237996e2	1.53514709763404561e-1	8.46196355315275040e-7	1.53514710188884010e2	1.53514709763404738e2	-1.57574528254020893e-9	-1.53514706567399855e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	61	30676751	6.54355285931175978e-1	1.69276765473627620e2	3.84208870705795562e2	3.84208623306237939e2	1.53514709763455076e-1	8.46196355315830693e-7	1.53514710188934345e2	1.53514709763455244e2	-1.57578281507782068e-9	-1.53514706567463577e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	62	30676751	6.54355285931175978e-1	1.69276765473627620e2	3.84208870705795562e2	3.84208623306237939e2	1.53514709763455076e-1	8.46196355315830693e-7	1.53514710188934345e2	1.53514709763455244e2	-1.57578281507782068e-9	-1.53514706567463577e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	62	30676752	6.54355285931176089e-1	1.69276765473626938e2	3.84208870705795391e2	3.84208623306237826e2	1.53514709763555995e-1	8.46196355316665127e-7	1.53514710189035128e2	1.53514709763556169e2	-1.57577340080825521e-9	-1.53514706567534461e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	62	30676753	6.54355285931176089e-1	1.69276765473626938e2	3.84208870705795448e2	3.84208623306237769e2	1.53514709763588664e-1	8.46196355320716485e-7	1.53514710189067813e2	1.53514709763588826e2	-1.57580764351499213e-9	-1.53514706567576695e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	62	30676754	6.54355285931176200e-1	1.69276765473626227e2	3.84208870705795505e2	3.84208623306237712e2	1.53514709763627605e-1	8.46196355342285967e-7	1.53514710189106779e2	1.53514709763627764e2	-1.57584787441799328e-9	-1.53514706567634960e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	63	30676753	6.54355285931176089e-1	1.69276765473626938e2	3.84208870705795448e2	3.84208623306237769e2	1.53514709763588664e-1	8.46196355320716485e-7	1.53514710189067813e2	1.53514709763588826e2	-1.57580764351499213e-9	-1.53514706567576695e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	63	30676754	6.54355285931176200e-1	1.69276765473626227e2	3.84208870705795505e2	3.84208623306237712e2	1.53514709763627605e-1	8.46196355342285967e-7	1.53514710189106779e2	1.53514709763627764e2	-1.57584787441799328e-9	-1.53514706567634960e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	63	30676755	6.54355285931176200e-1	1.69276765473626227e2	3.84208870705795505e2	3.84208623306237769e2	1.53514709763630769e-1	8.46196355345162491e-7	1.53514710189109934e2	1.53514709763630918e2	-1.57583225712669804e-9	-1.53514706568078111e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	63	30676756	6.54355285931176200e-1	1.69276765473626227e2	3.84208870705795448e2	3.84208623306237826e2	1.53514709763637069e-1	8.46196355351164990e-7	1.53514710189116215e2	1.53514709763637228e2	-1.57579028560213571e-9	-1.53514706567672476e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	63	30676757	6.54355285931176200e-1	1.69276765473626227e2	3.84208870705795334e2	3.84208623306237939e2	1.53514709763649754e-1	8.46196355365010273e-7	1.53514710189128806e2	1.53514709763649904e2	-1.57582444362751969e-9	-1.53514706567707435e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	63	30676758	6.54355285931176200e-1	1.69276765473626256e2	3.84208870705795164e2	3.84208623306237996e2	1.53514709763675122e-1	8.46196355400476707e-7	1.53514710189153988e2	1.53514709763675285e2	-1.57586151663892294e-9	-1.53514706567579651e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	63	30676759	6.54355285931176311e-1	1.69276765473625915e2	3.84208870705794993e2	3.84208623306237882e2	1.53514709763725554e-1	8.46196355497190082e-7	1.53514710189204379e2	1.53514709763725705e2	-1.57585736018848944e-9	-1.53514706567794576e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	64	30678356	6.54363174167950978e-1	1.69240161313652294e2	3.84201805638761414e2	3.84201558243770137e2	1.58446881781639515e-1	8.32999912512050693e-7	1.58446882201757376e2	1.58446881781639689e2	-1.56651124007781096e-9	-1.58446878608891836e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	64	30678357	6.54363174167959416e-1	1.69240161313612703e2	3.84201805638753910e2	3.84201558243762690e2	1.58446881786847210e-1	8.32999912504010762e-7	1.58446882206964460e2	1.58446881786847371e2	-1.56651228726087026e-9	-1.58446878614096761e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	64	30678358	6.54363174167959416e-1	1.69240161313612703e2	3.84201805638753967e2	3.84201558243762690e2	1.58446881786850347e-1	8.32999912504342058e-7	1.58446882206967530e2	1.58446881786850525e2	-1.56650779452987769e-9	-1.58446878614874095e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	64	30678359	6.54363174167959416e-1	1.69240161313612703e2	3.84201805638754024e2	3.84201558243762747e2	1.58446881786856619e-1	8.32999912504666895e-7	1.58446882206973669e2	1.58446881786856778e2	-1.56651855936999658e-9	-1.58446878614883872e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	64	30678360	6.54363174167959416e-1	1.69240161313612674e2	3.84201805638754024e2	3.84201558243762861e2	1.58446881786869137e-1	8.32999912505361674e-7	1.58446882206985975e2	1.58446881786869312e2	-1.56656517546708822e-9	-1.58446878614253137e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	64	30678361	6.54363174167959416e-1	1.69240161313612674e2	3.84201805638753854e2	3.84201558243762861e2	1.58446881786894034e-1	8.32999912505394814e-7	1.58446882207010788e2	1.58446881786894210e2	-1.56658073314232135e-9	-1.58446878614084369e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	64	30678362	6.54363174167959416e-1	1.69240161313612674e2	3.84201805638753797e2	3.84201558243762861e2	1.58446881786900251e-1	8.32999912505326416e-7	1.58446882207017012e2	1.58446881786900406e2	-1.56659513692761609e-9	-1.58446878614297475e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	64	30678363	6.54363174167959416e-1	1.69240161313612646e2	3.84201805638753626e2	3.84201558243762975e2	1.58446881786912658e-1	8.32999912505343357e-7	1.58446882207029461e2	1.58446881786912826e2	-1.56656327188016199e-9	-1.58446878614316802e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	64	30678364	6.54363174167959416e-1	1.69240161313612674e2	3.84201805638753569e2	3.84201558243763259e2	1.58446881786937388e-1	8.32999912504270166e-7	1.58446882207054301e2	1.58446881786937553e2	-1.56656133488900050e-9	-1.58446878614043101e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	64	30678365	6.54363174167959527e-1	1.69240161313611964e2	3.84201805638753683e2	3.84201558243763259e2	1.58446881786986932e-1	8.32999912502041728e-7	1.58446882207103869e2	1.58446881786987092e2	-1.56656527405520386e-9	-1.58446878614263994e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	65	30678369	6.54363174167960748e-1	1.69240161313605881e2	3.84201805638752830e2	3.84201558243762065e2	1.58446881787770943e-1	8.32999912529795398e-7	1.58446882207887597e2	1.58446881787771105e2	-1.56650659985980194e-9	-1.58446878614976811e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	65	30678370	6.54363174167960859e-1	1.69240161313605142e2	3.84201805638752717e2	3.84201558243761951e2	1.58446881787831118e-1	8.32999912599983936e-7	1.58446882207947681e2	1.58446881787831273e2	-1.56647087200780559e-9	-1.58446878615101923e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
GROUP	65	30678371	6.54363174167960859e-1	1.69240161313605142e2	3.84201805638752660e2	3.84201558243761895e2	1.58446881787862842e-1	8.32999912659588797e-7	1.58446882207979371e2	1.58446881787863020e2	-1.56644110519046380e-9	-1.58446878615109767e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
RIGHT	65	30678372	6.54363174167960970e-1	1.69240161313605199e2	3.84201805638752376e2	3.84201558243761781e2	1.58446881787903920e-1	8.32999912760182113e-7	1.58446882208020497e2	1.58446881787904090e2	-1.56645126971816320e-9	-1.58446878615220783e2	5.00000000000000000e0	4.99999999999999378e0	0.00000000000000000e0	5.00000000000000000e0	0.00000000000000000e0	5.00000000000000000e0	5.00000000000000000e0
LEFT	66	30679950	6.54371066733449691e-1	1.69202039167629778e2	3.84194736824746087e2	3.84194489434316210e2	1.63304735408366458e-1	8.19987429325541778e-7	1.63304735823188821e2	1.63304735408366639e2	-1.
